SMILES,Name,Cluster,Center
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,101688370,0,No
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@H](O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,10169020,0,No
O=c1cc(-c2ccc(O)cc2)oc2c(-c3cc([C@@H]4CCc5c(O)cc(O)cc5O4)cc(O)c3O)c(O)cc(O)c12,101697160,1,No
CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@@H](O)[C@@]23C[C@@H]1OC3=O,101700562,0,No
COc1cc(/C=C/C(=O)O[C@H]2[C@H](c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc34)O[C@H](CO)[C@@H](O)[C@@H]2O)ccc1O,101740945,1,No
C[N+](C)=C1C=CC(=c2cc3c(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)c(-c4ccc(O)c(O)c4)oc4cc(O)cc(o2)c4-3)C=C1,101752372,1,No
O=C(O)CC(=O)OC[C@H]1O[C@@H](c2c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3oc(-c4ccc(O)c(O)c4)cc(=O)c3c2O)[C@H](O)[C@@H](O)[C@@H]1O,101784748,1,No
O=C(O)CC(=O)O[C@@H]1[C@@H](CO)O[C@@H](c2c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c3c(=O)cc(-c4ccc(O)c(O)c4)oc23)[C@H](O)[C@H]1O,101784750,1,No
O=C(O)CC(=O)O[C@@H]1[C@@H](CO)O[C@@H](c2c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c3oc(-c4ccc(O)cc4)cc(=O)c3c2O)[C@H](O)[C@H]1O,101784751,1,No
CC[C@H]1c2cc(c(O)c(O)c2O)[C@H](CC)c2cc(c(O)c(O)c2O)[C@@H](CC)c2cc(c(O)c(O)c2O)[C@@H](CC)C2=C[C@H]1OC2=O,101785754,3,No
O=C(O[C@@H]1[C@@H](O)[C@@H]2OC(=O)c3cc(Oc4c(C(=O)O)cc(O)c(O)c4O)c(O)c(O)c3-c3c(cc(O)c(O)c3O)C(=O)OC[C@H]2O[C@H]1O)c1cc(O)c(O)c(O)c1,101791926,4,No
CC1=CC(=O)CC(C)(C)[C@]1(O)/C=C/[C@H](C)O[C@@H]1O[C@H](CO[C@@H]2O[C@@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,101803816,0,No
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C=C(O[C@H]5O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]5O)[C@@H](O)C=C4[C@H]3CC[C@@]21C,101839292,0,No
COc1ccc(/C=C/C(=O)OC[C@@H]2O[C@@H](Oc3cc(O)c4c(c3)O[C@@H](c3ccc(O)c(O)c3)CC4=O)[C@@H](O)[C@H](O)[C@H]2O)cc1O,101843643,4,No
CCSCc1c(O)c2cc(c1O)[C@H](C)c1cc(c(O)cc1O)[C@H](C)c1cc(c(O)c(CSCC)c1O)[C@H](C)c1cc(c(O)cc1O)[C@@H]2C,101844289,3,No
OCc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(Cc2cc(O)ccc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1O,101865243,4,No
COc1c(O)c(OC)c2oc(-c3cc(O)ccc3O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(=O)c2c1O,101866507,1,No
CCC1CCN(c2c3c(O)c4c(O)c(C)c5c(c4c2O)C(=O)[C@@](C)(O/C=C\[C@H](OC)[C@@H](C)[C@@H](OC(C)=O)[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)/C=C\C=C(/C)C(=O)N3)O5)CC1,101872262,2,No
COc1cc2c(=O)c3c(O)cc(O)c([C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)c3oc2cc1O,101906753,1,No
O=C(NC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O)c1ccc2cccc(O)c2n1,101908978,2,No
