SMILES,Name,Cluster,Center
CCCCCC/C=C/CCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OP(=O)([O-])[O-],CPD-10269,1,No
O=C([O-])CC(=O)OC[C@@H]1O[C@@H](Oc2cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc3c2)[C@H](O)[C@H](O)[C@@H]1O,CPD-10318,3,No
C[C@@H]1O[C@@H](O[C@H]2[C@H](c3c([O-])cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)O[C@H](CO)[C@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,CPD-10345,3,No
C[C@H]1O[C@H](O[C@@H]2[C@@H](c3c(O[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)O[C@@H](CO)[C@@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@H]1O,CPD-10348,3,No
O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3OC[C@H](O)[C@@H](O)[C@H]3O)c([C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12,CPD-10349,3,No
Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@@H](O)C2,CPD-10358,0,No
N#C[C@@H](O[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@H]1O)c1ccc(O)cc1,CPD-1042,2,No
COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)ccc1O,CPD-10500,3,No
COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)ccc1O,CPD-10501,3,No
COc1cc(-c2[o+]c3cc(O)cc(O[C@@H]4O[C@H](CO)[C@H](O)[C@@H](O)[C@H]4O)c3cc2O[C@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@@H](OC(=O)/C=C/c4ccc(O)cc4)[C@H](O)[C@H]3O)[C@@H](O)[C@@H](O)[C@@H]2O)ccc1O,CPD-10504,3,No
CC(C)(CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1OP(=O)(O)O)[C@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C\Cc1c[nH]c2ccccc12,CPD-10516,1,No
CC(C)(CO[P@](=O)(O)O[P@@](=O)(O)OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@H](O)Cc1c[nH]c2ccccc12,CPD-10517,1,No
CC(C)(CO[P@@](=O)(O)O[P@@](=O)(O)OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)Cc1c[nH]c2ccccc12,CPD-10518,1,No
CC(C)(CO[P@](=O)(O)O[P@](=O)(O)OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OP(=O)(O)O)[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@H]1CN[C@@H]2CCCC[C@@H]12,CPD-10519,1,No
C[C@]12CC[C@H](O[C@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C[C@H]1CC[C@@H]1[C@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@@]12O,CPD-10536,2,No
C[C@@H]1O[C@@H](O[C@@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@H]4CC[C@@H]3C2)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,CPD-10539,2,No
C[C@@H]1O[C@H](O[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O,CPD-10542,1,No
CC(C)(CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)c1ccc(O)cc1,CPD-10600,1,No
C/C=C(/C)C(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CPD-1083,1,No
N#C[C@H](O[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@@H]1O)c1ccccc1,CPD-1125,2,No
CC/C=C/C[C@@H]1C(=O)CC[C@@H]1CCCCCC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CPD-11521,1,No
CC/C=C/C[C@H]1C(=O)CC[C@@H]1CCC/C=C\C(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CPD-11522,1,No
CC/C=C/C[C@@H]1C(=O)CC[C@H]1CCC[C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CPD-11523,1,No
CC/C=C/C[C@H]1C(=O)CC[C@@H]1CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-],CPD-11525,1,No
CC/C=C/C[C@H]1C(=O)CC[C@@H]1C/C=C\C(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1OP(=O)([O-])[O-],CPD-11526,1,No
CC/C=C/C[C@H]1C(=O)CC[C@@H]1C[C@@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OP(=O)([O-])[O-],CPD-11527,1,No
CC/C=C\C[C@@H]1C(=O)CC[C@@H]1CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OP(=O)([O-])[O-],CPD-11528,1,No
CC/C=C/C[C@@H]1C(=O)CC[C@H]1CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OP(=O)([O-])[O-],CPD-11529,1,No
C[C@H]1O[C@H](O[P@](=O)([O-])O[P@](=O)([O-])OC[C@@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H](O)C1=O,CPD-11540,1,No
COc1cc(-c2c(C)cc(O)cc2O[C@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]2O)oc(=O)c1,CPD-11557,3,No
O=C1c2c(O)cccc2[C@@H]([C@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]2O)c2cc(CO)cc(O)c21,CPD-11590,0,No
O=c1c([O-])c(-c2ccc(O[C@@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@H]3O)c(O)c2)oc2cc(O)cc(O)c12,CPD-11685,3,No
COc1cc([C@H](O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@@](=O)([O-])O[P@](=O)([O-])OC[C@@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@@H](O)[C@H]2OP(=O)([O-])[O-])ccc1O,CPD-11881,1,No
Oc1cc(O)c2c(c1)O[C@@H](c1ccc(O)c(O)c1)C[C@H]2O,CPD-11941,0,No
O=C1/C(=C/Oc2ccc(O)cc2)Oc2cc(O)ccc21,CPD-12038,0,No
CC(C)=CCC[C@@](C)(O)[C@H]1CC[C@@]2(C)[C@@H]1[C@H](O)C[C@H]1[C@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@@]12C,CPD-12102,2,No
CC(C)(CO[P@](=O)([O-])O[P@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1O,CPD-12112,1,No
C[C@H](CO)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-],CPD-12173,1,No
CC(C)(CO[P@@](=O)([O-])O[P@@](=O)([O-])OC[C@@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@H]1OP(=O)([O-])[O-])[C@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)/C=C/c1ccc(O)cc1,CPD-12184,1,No
CC(C)(CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@H]1O[C@H](n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1OP(=O)([O-])[O-])[C@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@H](O)c1ccc(O)cc1,CPD-12199,1,No
O=C(CCc1ccc(O)cc1)c1c(O)cc([O-])cc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,CPD-12447,0,No
OC[C@@H]1O[C@@](CO[C@@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)(O[C@H]2O[C@@H](CO[C@@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,CPD-12462,2,No
OC[C@@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@H](O[C@]3(CO[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)O[C@H](CO)[C@@H](O)[C@@H]3O)O[C@@H]2CO[C@@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O,CPD-12463,2,No
OC[C@@H]1O[C@](CO)(O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,CPD-12464,2,No
O=c1ccn([C@H]2O[C@H](CO[P@@](=O)([O-])O[P@@](=O)([O-])O[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)c(=O)[nH]1,CPD-12575,1,No
C[C@H]1O[C@@H](OC[C@@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@H]1O,CPD-12733,2,No
C[C@H]1O[C@H](O[P@@](=O)([O-])O[P@](=O)([O-])OC[C@@H]2O[C@@H](n3cnc4c(=O)[nH]c(N)nc43)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,CPD-13118,1,No
COc1cc(/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@@H](O)C(C)(C)CO[P@](=O)([O-])O[P@@](=O)([O-])OC[C@@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@H]2OP(=O)([O-])[O-])c(O)cc1O,CPD-13328,1,No
OC[C@H]1O[C@H](OCCc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@H]1O,CPD-13354,2,No
Nc1ncnc2c1ncn2[C@@H]1O[C@@H](CO[P@](=O)([O-])O[Se](=O)(=O)O)[C@H](O)[C@H]1O,CPD-13713,1,No
O=c1ccc2cc(O)c(O[C@@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)cc2o1,CPD-14429,0,No
O=c1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)c2cccc(O)c2o1,CPD-14431,0,No
O=c1oc2c(O)cccc2cc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,CPD-14434,0,No
O=c1cc(O[C@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]2O)c2ccc(O)cc2o1,CPD-14454,0,No
O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)c(O)cc2o1,CPD-14461,0,No
C=C1C[C@@]23CC[C@@H]4[C@](C)(C(=O)O)CCC[C@]4(C)[C@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)C3,CPD-14503,2,No
C=C1C[C@]23CC[C@@H]4[C@@](C)(C(=O)O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CCC[C@@]4(C)[C@@H]2CC[C@@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O[C@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)C3,CPD-14504,2,No
C=C1C[C@]23CC[C@@H]4[C@@](C)(C(=O)O)CCC[C@]4(C)[C@H]2C[C@H](O[C@H]2O[C@@H](CO)[C@@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]4O)[C@H]2O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2O)[C@H]1C3,CPD-14507,2,No
CC(C)(C#N)O[C@@H]1O[C@H](CO[C@H]2O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,CPD-14594,2,No
CC[C@](C)(C#N)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H](O)[C@H]1O,CPD-14596,2,No
CC(C)=CCC/C(C)=C/CO[C@@H]1O[C@@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,CPD-14731,2,No
C=C[C@@](C)(CCC=C(C)C)O[C@H]1O[C@@H](CO[C@@H]2OC[C@@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O,CPD-14732,2,No
O[C@H]1CO[C@H](OC[C@H]2O[C@@H](OCc3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H]1O,CPD-14734,2,No
O[C@H]1CO[C@H](OC[C@H]2O[C@@H](OCCc3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@H]1O,CPD-14735,2,No
C=CCc1ccc(O[C@@H]2O[C@@H](CO[C@H]3OC[C@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@@H]2O)c(OC)c1,CPD-14737,0,No
OC[C@]1(O)CO[C@@H](OC[C@@H]2O[C@H](OCc3ccccc3)[C@H](O)[C@H](O)[C@@H]2O)[C@H]1O,CPD-14739,2,No
O=c1c(O[C@H]2O[C@@H](CO[C@@H]3O[C@@H](CO[C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)[C@@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CPD-14821,3,No
O=c1c(O[C@H]2O[C@@H](CO[C@H]3O[C@H](CO[C@@H]4O[C@@H](CO[C@H]5O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]5O)[C@H](O)[C@H](O)[C@@H]4O)[C@H](O)[C@H](O)[C@@H]3O)[C@H](O)[C@@H](O)[C@@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,CPD-14822,3,No
O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@@H](CO[C@H]4O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)cc(O)c12,CPD-14824,3,No
COc1cc(/C=C\C(O)=C\C(=O)/C=C/c2ccc(O[C@H]3O[C@H](CO[C@@H]4O[C@H](CO[C@H]5O[C@@H](CO)[C@H](O)[C@H](O)[C@H]5O)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O,CPD-14835,0,No
COc1cc(/C=C/C(O)=C/C(=O)/C=C\c2ccc(O[C@@H]3O[C@@H](CO[C@@H]4O[C@H](CO[C@H]5O[C@@H](CO[C@H]6O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]6O)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H](O)[C@H]3O)c(OC)c2)ccc1O,CPD-14836,0,No
OC[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3cc4c(cc3[C@H]3OC[C@@H]5[C@@H](c6ccc7c(c6)OCO7)OC[C@H]35)OCO4)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@@H]1O,CPD-14839,0,No
OC[C@@H]1O[C@H](O[C@@H]2[C@@H](O)[C@@H](O)[C@@H](CO[C@@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@H]3O)O[C@@H]2Oc2cc3c(cc2[C@@H]2OC[C@@H]4[C@H]2CO[C@H]4c2ccc4c(c2)OCO4)OCO3)[C@H](O)[C@@H](O)[C@@H]1O,CPD-14840,0,No
OC[C@H]1O[C@H](OC[C@H]2O[C@H](OC[C@@H]3O[C@@H](Oc4cc5c(cc4[C@@H]4OC[C@@H]6[C@H]4CO[C@H]6c4ccc6c(c4)OCO6)OCO5)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@@H]1O,CPD-14841,0,No
O=c1c(O[C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,CPD-14843,3,Yes
O=c1c(O[C@@H]2O[C@@H](CO[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,CPD-14844,3,No
