SMILES,Name,Cluster,Center
COc1cc(O)ccc1O[C@@H]1O[C@H](COC(=O)[C@@H]2CCC[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,102394904,3,No
C=C([C@H](C[C@@H](O)C(C)(C)O)OC(=O)/C(C)=C\C)[C@@H]1[C@@H](O)[C@@H](OC(=O)/C(C)=C\C)[C@](C)(O)[C@H](O)[C@@H]1OC(=O)/C(C)=C\C,102403987,2,No
O=C(/C=C/c1ccccc1)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](OC(=O)/C=C/c2ccccc2)[C@H](O)[C@H]1O,102419575,2,No
COc1cc(C(=O)OC[C@H]2O[C@@H](Oc3ccc(O)c(C(=O)O)c3)[C@H](O)[C@@H](O)[C@@H]2O)cc(OC)c1O,102420684,3,No
COc1cc(CCC(=O)c2c(O)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O)ccc1O,102421253,3,No
CCC(=O)Oc1ccc(O)cc1[C@@]1(C)c2cc(O)ccc2O[C@@H]1N[C@H](C)c1ccccc1,102426402,0,No
C[C@H]1O[C@@H](OC[C@H]2O[C@@H](O[C@@H](C#N)c3ccccc3)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@@H]1O,102439379,2,No
COc1c(O)ccc(O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)c1-c1cc(=O)c2c(O)cc(O)c(OC)c2o1,102445446,1,No
O=c1cc(-c2ccc(O)cc2)oc2c([C@H]3O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)c(O)c(Cc3ccc(O)cc3)c(O)c12,102446089,1,No
CC(=O)N[C@@H](CO[C@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2NC(C)=O)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H]1NC(C)=O)C(=O)O,102446876,2,No
C[C@]1(C(=O)O)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,102470433,2,No
CC(C)(O)CCC(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@]2(C)[C@@H]1CC(=O)[C@@H]1[C@@H]3C[C@H](O)[C@@H](O)C(C)(C)C3=CC[C@]12C,102481601,2,No
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC(=O)c2cc(O)c(OC)c(O)c2)ccc1O,102482191,3,No
Cc1cn([C@H]2C[C@H](O)[C@@H](CO[P@@](=O)(O)O[P@](=O)(O)C[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)O2)c(=O)[nH]c1=O,102501447,4,No
O=C(/C=C/c1ccccc1)c1c(O)cc(O)cc1O[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@H]1O,10251436,3,No
C=C(C)[C@@H](O)CC/C(C)=C/COc1cc(O)c2c(=O)c3cc(O)ccc3oc2c1,102519727,1,No
Nc1nc2c(c(=O)n1N)n(C[C@H](O)CSc1ccccc1)c(=O)n2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,10254567,4,No
COC(=O)C[C@H](c1c(O)cc(C)n(CCc2ccc(O)cc2)c1=O)C1CCCCC1,102564585,0,No
CC[C@]1(O)Cc2cc3c(c(O)c2[C@@H](O[C@@H]2C[C@H](N4CCOCC4)[C@@H](O)[C@@H](C)O2)C1)C(=O)c1c(O)cccc1C3=O,10257066,3,No
CC1=CC(=O)CC(C)(C)[C@@H]1CO[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,102596096,2,No
COc1cc(/C=C/C(=O)OC[C@H]2O[C@@H](OC[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O)CO)[C@H](O)[C@@H](O)[C@@H]2O)ccc1O,10324382,3,No
O=C(OC[C@@H]1O[C@H](Oc2ccc(O)c3c2[C@@H](O)CCC3=O)[C@@H](O)[C@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1,10346156,3,No
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O)[C@H](C)O2)c2c(O)c3c(c(O)c2[C@H]1O)C(=O)c1cccc(OC)c1C3=O,10347701,3,No
CN1C[C@H](O)[C@@H](C(=O)O)N(C)C(=O)[C@@H]1[C@H](O[C@H]1O[C@H](CN)[C@@H](O)[C@@H]1O)[C@@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O,10348124,4,No
CCCCCCCc1cc(O)cc(OC(=O)c2c(CCCCCCC)cc(O)cc2O[C@@H]2O[C@H]([C@@H](O)CO)[C@@H](O)[C@H]2O)c1,10371452,3,No
C=C(C)[C@H](O)CC/C(C)=C/Cc1c(O)ccc(C(=O)/C=C/c2ccc(O)cc2)c1O,10409180,0,No
O=C(/C=C/c1ccc(O)cc1)O[C@H]1[C@H](Oc2ccc(O)cc2)O[C@H](CO)[C@@H](O)[C@@H]1O,10432153,3,No
C=C(CCO)C(=O)OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,10474289,3,No
CN(C(=O)[C@@H](O)CCN)[C@@H]1C[C@H](N)[C@@H](O[C@@H]2CCC[C@@H](CN)O2)[C@@H](F)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,10482761,2,No
COc1cc(/C=C/C(=O)O[C@@H]2[C@@H](CO)O[C@@H](Oc3ccc(O)c(OC)c3)[C@H](O)[C@H]2O)ccc1O,10528648,3,No
CO[C@H]1OC[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2O)[C@@H](O)[C@H]1O,10531441,2,No
CC(C)(O)[C@@H](O)Cc1cc2ccc(=O)oc2cc1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,10550346,3,No
CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CNC(=O)[C@@H](C)NC(=O)OC(C)(C)C)=CC[C@@H]2N)[C@H](O)[C@H]1O[C@H]1OC[C@](C)(O)[C@H](NC)[C@H]1O,10604241,2,No
O=C(OC[C@@H]1O[C@H](Oc2ccc(O)c3c2[C@@H](O)C=CC3=O)[C@@H](O)[C@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1,10625392,3,No
COc1cc(O)c2c(=O)c(O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@@H]3OC(=O)c3cc(O)c(O)c(O)c3)c(-c3cc(O)c(O)c(O)c3)oc2c1,10627784,1,No
Cc1cc(O)c2c(c1-c1c(C)cc3c(O)ccc(O[C@@H]4O[C@H](CO[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)c3c1O)C(=O)C=CC2=O,10628232,3,No
OC[C@H]1O[C@@H](c2c(O)cc(O)cc2/C=C/c2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O,10644099,3,No
N[C@@H](CCC(=O)N[C@H]1CCCC[C@@H]1O)c1ccccc1,107221670,0,No
CCC[C@H](C(=O)c1cc(C(=O)C(C)C)c(O)cc1O)[C@@H]1C[C@H](O)[C@@]2(O[C@H]2CC)[C@H](O)O1,10741577,3,No
COc1ccc(C(=O)c2c(O)cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2O)cc1OC,10742268,3,No
COc1c(O)cc(C(=O)OC[C@H]2O[C@@H](Oc3ccc(O)c4c3[C@@H](O)C=CC4=O)[C@H](O)[C@@H](O)[C@@H]2O)cc1O,10768291,3,No
Nc1ccn([C@H]2O[C@H](CO[P@](=O)([O-])O[C@H](C3=C[C@@H](O)[C@@H](O)[C@H](O)C3)P(=O)([O-])[O-])[C@@H](O)[C@@H]2O)c(=O)n1,10770055,4,No
Nc1ccn([C@H]2O[C@H](CO[P@](=O)(O)O[C@H](C3=C[C@@H](O)[C@@H](O)[C@H](O)C3)P(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)n1,10770056,4,No
COc1c(O)cc(C(=O)OC[C@H]2O[C@@H](Oc3ccc(O)c4cccc(O)c34)[C@H](O)[C@@H](O)[C@@H]2O)cc1O,10815375,3,No
CC(=O)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@](O)(COC(=O)c3ccc(O)cc3)[C@H]2O)cc1,10816488,3,No
Cc1ccc(NC(=O)C(=O)N(CCO)Cc2ccccc2)c(O)c1,108523838,0,No
COc1ccc2ccc(=O)oc2c1C[C@H](OC(=O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@H](O)C1)C(C)(C)O,10884893,3,No
C[C@@H](O)[C@H](O)C[C@@H]1C/C(=C\CO)[C@H](O)[C@](O)(C(C)(C)/C=C/[C@H]2C/C(=C\CO)C[C@@H](COC(=O)c3ccccc3)O2)O1,10940846,2,No
CO[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)[C@@H]1O,10973741,2,No
CCCCCC(=O)OC[C@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@]3(OCc4cc(O)cc(O)c43)[C@H](O)[C@H]2OC(=O)/C=C/C=C/C[C@@H](O)[C@H](C)CCC/C=C/[C@H](C)CC)[C@H](O)[C@@H](O)[C@H]1O,11007370,3,No
COC(=O)C[C@@H](c1c(O)cc(C)n(CCc2ccc(O)c(O)c2)c1=O)c1cc2cccc3c2n(c1=O)CCC3,110206998,0,No
COC(=O)C[C@H](c1ccco1)c1c(O)cc(C)n(CCc2ccc(O)c(O)c2)c1=O,110207350,0,No
COC(=O)C[C@@H](c1ccc(O)c(Cl)c1)c1c(O)cc(C)n(CCc2ccc(O)c(O)c2)c1=O,110208112,0,No
COc1cc(O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,11048334,3,No
C/C(=C\CC/C(C)=C/Cc1cc(O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)c(C)c(C)c1O)CC/C=C(\C)CCCO,11081889,3,No
CC(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@H](OS(=O)(=O)[O-])[C@@H]1O[C@@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O,11103331,2,No
C/C(=C\CO)CC/C=C(\C)C(=O)OC[C@@H]1O[C@H](O[C@@H]2OC=C(C(=O)O)[C@@H]3CC[C@](C)(O)[C@H]23)[C@@H](O)[C@H](O)[C@H]1O,11114259,2,No
Cc1cc(O)cc(C(C)(C)C)c1S[C@@H]1C(=O)O[C@](CCc2ccc(N)cc2)(C(C)C)C=C1O,11167294,0,No
O=C(OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O)c1ccc(O)cc1,11176815,3,No
COC(=O)C1=C(C)NC2=C(C(=O)CC(C)(C)C2)[C@@H]1c1cccc([C@@H]2C(C(=O)OC)=C(C)NC3=C2C(=O)CC(C)(C)C3)c1,11192403,0,No
C[C@]12CC[C@H]3[C@H](CC[C@]4(O)C[C@@H](O)CC[C@]34CO)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1,11219,2,No
O=C(/C=C/c1ccc(O)cc1)O[C@H]1[C@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,11228017,1,No
O=C(OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O[C@@H]2OC[C@H](CO)[C@H]2O)[C@@H](O)[C@@H]1O)c1ccccc1,11317861,3,No
O=C(OC[C@@H]1O[C@H](Oc2ccc(O)cc2COc2cccc(C(=O)O)c2O)[C@@H](O)[C@H](O)[C@H]1O)c1ccccc1,11318712,3,No
C[C@H]([C@@H](CCC(C)(C)O)O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1CC[C@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@@H]3CC[C@]12C,11331066,2,No
CCC[C@H](C(=O)c1cc(CC(C)C)c(O)c(C=O)c1O)[C@@H]1CCC[C@H](O)O1,11383365,3,No
C=C[C@@H]1C2=CCOC(=O)C2=CO[C@H]1O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,11388341,2,No
O=[N+]([O-])c1ccc(S(=O)(=O)N2[C@H]([C@@H]3CC[C@@H](CO)N3)CC[C@@H]2[C@H]2CC[C@@H](CO)N2)cc1,11430958,0,No
C[C@@H]1C[C@H](O)CC(C)(C)[C@@]1(O)/C=C/[C@@H](O)CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,11475255,2,No
O=C1C=C(c2ccc(O)c(O)c2)O[C@H]2C([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)=C(O)C=C(O)[C@@H]12,11487743,3,No
NCCCO[C@@H]1O[C@H](CO)[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@H](O)[C@H]1O,11490062,2,No
COc1ccc(O)c(OC)c1C(=O)OCc1cc(O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,11503965,3,No
CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@@]1(CO)c1ccccc1)[C@@H]1CCNC[C@@H]1F,11525115,0,No
COc1cc(O[C@@H]2O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)ccc1O,11539633,3,No
C[C@H]1O[C@H](OC[C@H]2O[C@@H](Oc3cc(CCO)ccc3O)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O,11568849,3,No
O=c1ccn([C@@H]2O[C@@H](CO[P@@](=O)(O)O[P@](=O)(O)/C(F)=C3/O[C@@H]([C@H](O)CO)[C@H](O)[C@H]3O)[C@H](O)[C@H]2O)c(=O)[nH]1,11570564,4,No
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COS(=O)(=O)NCc2ccccc2O)[C@@H](O)[C@H]1O,11583280,4,No
COC[C@H]1O[C@@H](OCc2ccc3ccccc3c2)[C@H](NC(=O)CCN)[C@H](OCc2ccccc2)[C@@H]1O,11656178,2,No
COC[C@H]1O[C@@H](OCc2ccc3ccccc3c2)[C@H](NC(=O)CCN)[C@H](OCc2ccc(Cl)cc2)[C@@H]1O,11678140,2,No
C[C@@]12C=C(c3c(O)cc(-c4cc5ccc(O)cc5o4)cc3O)[C@H](C(=O)c3ccc(O)cc3O)[C@@H](C1)c1ccc(O)cc1O2,11699830,1,No
COc1ccccc1-c1cc(=O)c2c(O)cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)c(OC)c2o1,11705597,1,No
COC(=O)c1cc(OC)ccc1O[C@@H]1O[C@@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,117065239,3,Yes
N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CO)C(=O)O,11707430,0,No
N#C/C=C1\[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C[C@H](OC(=O)c2ccccc2)[C@H](OC(=O)/C=C/c2ccccc2)[C@H]1O,11757962,2,No
COC(=O)c1cc(CC=C(C)C)c(O[C@@H]2O[C@H](CO[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)c(CC=C(C)C)c1,11757982,3,No
O=C(c1cc2ccccc2s1)c1cc([C@H]2C[C@@H](O)C[C@@H](CO)O2)c(O)cc1O,117640304,3,No
COc1cc(C)c2ccc(O)c(C(=O)O[C@@H]3C=C4C#C[C@@](O)([C@@H]5COC(=O)O5)CC#C/C=C\4[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3N)c2c1,11764809,3,No
C[C@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,11764858,2,No
COc1ccc([C@@H](O)c2c(C)oc3c([C@H]4CCNC[C@@H]4CO)c(O)cc(O)c3c2=O)cc1Br,117654700,0,No
Cc1oc2c([C@H]3CCNC[C@@H]3CO)c(O)cc(O)c2c(=O)c1[C@H](O)c1cc(F)cc(F)c1,117654928,0,No
CC(C)[C@H](NN[C@@H](CCCCN)C(=O)C(=O)Cc1ccccc1)C(=O)N[C@@H](CCCNC(N)N)C(=O)NCc1ccc(C(=N)N)cc1,117655964,0,No
Cc1cc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)ccc1O,117661049,1,No
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](COC(C)=O)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1C=C[C@@]21C=C([C@@H](O)c2ccc(O)cc2)C(=O)O1,11767109,3,No
CO[C@@H]1[C@H](CO)O[C@@H](O[C@@H]2[C@@H](CO[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3OC)O[C@H](O)[C@@H](NC(C)=O)[C@H]2O)[C@@H](NC(C)=O)[C@@H]1O,117680780,2,No
NCC[C@H](O)C(=O)N[C@H]1C[C@H](N)[C@H](O[C@H]2O[C@@H](CN)CC[C@H]2N)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@@H]1O,117709397,2,No
CC[C@@H]1CC[C@H](N)[C@@H](O[C@H]2[C@@H](C)C[C@@H](/N=C(\N)[C@@H](O)C(F)F)[C@@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@@H]3O)[C@@H]2O)O1,117730031,2,No
C=C(NC1CCOCC1)N(Cc1ccc(O)c(Br)c1)C1=C(N)N2CCN=C2N(CC)C1=O,117742966,0,No
COc1cc(C[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)Cc2ccc(O)c(OC)c2)ccc1O,117750546,3,No
CC(C)(C#N)C[C@@](C)(S)C(=O)OC[C@H]1O[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,117783837,2,No
NC[C@H]1O[C@H](O[C@@H]2[C@H](N)C[C@@H](N)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,11784999,2,No
C[C@@]1(CCO)N=c2/c(=C3/C(=O)C(c4ccc5cccc6c5c4N[C@](C)(CCO)N6)=C3O)ccc3cccc(c23)N1,117915760,0,No
C[C@@]1(O)CC[C@@]2(CO[C@H]3CCCCO3)[C@@H](CC[C@H]3[C@@H]4CC[C@H](O)[C@]4(C)CC[C@@H]32)C1,117916656,2,No
O=C(OC[C@H]1O[C@@H](Oc2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1,11794834,3,No
COC[C@@H]1O[C@@H](Oc2ccc(/C=C/c3cc(O)cc(O)c3)cc2)[C@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@H](N=O)[C@@H](O)[C@H]1O,118000558,3,No
C=C[C@@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2OC(=O)/C=C/c2ccc(O)c(O)c2)OC=C(C(=O)O)[C@H]1CCO,11800539,2,No
COc1cc2oc(=O)ccc2cc1C[C@H](O)C(C)(C)O[C@@H]1O[C@H](CO[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,11801210,3,No
NC(=O)C1=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)ccc(CCc5cccc(O)c5)c4C[C@@H]3C[C@H]2CC1=O,118015924,0,No
COc1ccc(-c2cc(=O)c3c(OC)cc(O[C@H]4O[C@H](CO[C@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1OC,11802207,1,No
CC(=O)N[C@@H]1[C@H](O[C@@H](CC2CCCCC2)C(N)=O)[C@@H](O)[C@H](C(F)F)O[C@H]1O[C@@H]1CCC[C@@H](C(F)F)[C@@H]1O[C@H]1O[C@@H](C)[C@H](O)[C@H](O)[C@@H]1O,118031071,2,No
COc1ccc(CO[C@@H]2[C@@H](OCc3ccccc3)[C@@H](C[C@@H](O)CO)O[C@H]2[C@H](O)[C@@H](O)c2ccco2)cc1,118050271,3,No
Oc1ccc(O)c([C@@H]2CC[C@H](c3cc(O)ccc3O)N2Cc2ccncc2)c1,118081933,0,No
CCC(=O)CC(=O)[C@@](O)(CO)[C@H](CCO)C[C@H]1CC(=O)c2c(O)ccc(-c3ccc(C(=O)NCCN(C)C)cc3)c2C1,118085341,0,No
CC1=C(C)[C@]2(OC1=O)[C@H](O)[C@@H](C)[C@]1(O)CC[C@@H]3[C@@H]4C[C@@H](O)[C@]56C=C[C@H](OO5)C(=O)[C@]6(C)[C@H]4C[C@@]2(O)[C@@]31C,11813290,2,No
O=[N+]([O-])c1ccccc1[C@@H]1C[C@@H](c2ccccc2[N+](=O)[O-])OP(=O)(OC[C@@H]2O[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]3O)[C@@H](O)[C@@H](O)[C@@H]2O)O1,118137518,3,No
CO[C@@H]1C[C@H](C)O[C@@H](CC[C@H](C)[C@H](O)[C@H](C)[C@@H](O)[C@@H](C)[C@H](O)C[C@H](O)[C@@H](C)[C@@H](O)C[C@@H]2CC=C[C@H](C[C@@H](O)C/C=C(C)/C=C/C(=O)O)O2)C1,11814492,2,No
C[C@@H](O)[C@@H]1O[C@H](O[C@@H]2[C@H](N)C[C@@H](C)[C@H](O)[C@H]2OO[C@@H]2O[C@H](CN)[C@H](O)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,118213396,2,No
CCCCCCCCCCCCCC[C@@H](C)[C@@H](O)[C@H](CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)OC(C)(C)c1c(C)cc(C)cc1OC(C)=O,118216232,3,No
CC1(C)CC[C@@]2(C(=O)OO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O,118321529,2,No
O=C(OCC1(Cc2ccccc2OCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CCNCC1)[C@@](O)(c1ccccc1)C1CCCCC1,118352814,0,No
O=C1COc2c(CCNCCN(C(=O)CCNCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1,118692872,0,No
C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@]21O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,118701402,2,No
C[C@]12CC[C@H]3[C@H](CC[C@]4(O)C[C@H](O)CC[C@]34C=O)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1,11870442,2,No
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,118710059,0,No
O=C(/C=C/c1ccc(Cl)cc1)O[C@@H]1[C@H](CO)O[C@H](OCCc2ccc(O)c(O)c2)[C@@H](O)[C@@H]1O,118734851,3,No
O=C(/C=C/c1cc(O)cc(O)c1)c1cc2ccccc2cc1O,118855539,0,No
OCC1=C[C@@H](O)[C@@H]2C=CO[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12,11887219,2,No
CCCCOC1=CC=C(C[C@@H](NC(=O)[C@@H](N)C(C)(C)C)[C@@H](O)CN(N)Cc2ccc(-c3ccccn3)cc2)CC1,118983656,0,No
COc1ccc(=O)oc1-c1c(C)cc(O)cc1O[C@H]1O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,118985339,1,No
C[C@H](O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)Cc1c[nH]c2ccccc12)[C@@H](C)O)C(=O)O,11951088,0,No
C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)C(=O)C[C@]12C)CO[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,11953915,2,No
Cc1cc2nc3c(=O)[nH]c(=O)[nH]c3[n+](C[C@H](O)[C@H](O)[C@H](O)CO[P@](=O)(O)O[P@]3(=O)O[O+]3C[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)c2cc1C,11963950,4,No
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)O[C@@H]2[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]2n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O,11966833,4,No
OCC1=C[C@@H](O)[C@]2(O)C=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]12,11968396,2,No
C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(CO)[C@H]3C[C@]21O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,11968422,2,No
Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O[C@@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@H]3O)c1C2=O,11968447,3,No
O=C(/C=C/c1ccc(O)cc1)O[C@H]1[C@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,11968877,1,No
