Compound;SMILES;Cluster;Center;Smiles;RMSD;Model.ID;Energy;nRot
129192019;C[C@@H]1O[C@@H](O[C@H]2C[C@H]3OC(C)(C)OCC[C@]34[C@@H]3[C@H](CC[C@]4(O)C2)[C@@]2(O)CC[C@H](C4=CC(=O)OC4)[C@@]2(C)C[C@H]3O)[C@@H]2OC(C)(C)O[C@@H]2[C@H]1O;0;No;C[C@H]1[C@@H]([C@@H]2[C@H]([C@@H](O1)O[C@H]1C[C@@H]3[C@]4(CCOC(C)(C)O3)[C@H]3[C@@H](C[C@@]5([C@H](CC[C@@]5([C@H]3CC[C@@]4(C1)O)O)C1=CC(=O)OC1)C)O)OC(C)(C)O2)O;0.045789044;1;-17.8;3
101700562;CC1(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@@H](O)[C@@]23C[C@@H]1OC3=O;0;No;C[C@]12CC[C@@H](C([C@@H]1CC[C@@]1([C@@H]2CC=C2[C@]1(C[C@H]([C@]13[C@H]2CC([C@H](C1)OC3=O)(C)C)O)C)C)(C)C)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]2[C@@H]([C@H]([C@H](CO2)O)O)O)O1)O)O)O;0.046451069;1;-17.6;5
102318105;C[C@@H]1CC[C@]2(C(=O)O[C@H]3O[C@@H](CO[C@H]4O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@@H](O)[C@@H]3O)CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O;0;No;C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@@H]4[C@]3(CC[C@@H]3[C@@]4(CC[C@@H](C3(C)C)O[C@H]3[C@@H]([C@H]([C@@H](CO3)O)O)O)C)C)[C@@H]2[C@]1(C)O)C)C(=O)O[C@@H]1[C@H]([C@@H]([C@H]([C@H](CO[C@@H]2[C@@H]([C@@H]([C@@H]([C@@H](CO)O2)O)O)O)O1)O)O)O;0.019098926;1;-17.6;9
71581504;C[C@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3C=C[C@]35OC[C@@]6(CCC(C)(C)C[C@@H]63)[C@@H](O)C[C@]54C)[C@]2(C)CO)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]2O)[C@H]1O;0;No;C[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]1CC[C@]2([C@H]([C@]1(C)CO)CC[C@@]1([C@@H]2C=C[C@@]23[C@]1(C[C@@H]([C@@]1([C@@H]2CC(CC1)(C)C)CO3)O)C)C)C)O)O[C@H]1[C@@H]([C@@H]([C@@H]([C@@H](CO)O1)O)O)O)O;0.040237803;1;-17.4;6
102190928;C=C(C)[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12;0;No;CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@@H]3[C@]4(CC[C@@H](C([C@@H]4CC[C@]3([C@@]1(CC2)C)C)(C)C)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O1)O)O)O)C)C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]2[C@@H]([C@H]([C@@H]([C@@H](CO)O2)O)O)O)O1)O)O)O;0.042910479;1;-17.2;11
124867830;C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@H]4CC=C5C[C@H](O)C[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O[C@@H]6O[C@H](C)[C@@H](O)[C@H](O)[C@H]6O)[C@]5(C)[C@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2;0;No;C[C@H]1[C@H]2[C@H](C[C@@H]3[C@@H]4CC=C5C[C@@H](C[C@H]([C@]5(C)[C@H]4CC[C@]23C)O[C@H]2[C@@H]([C@H]([C@@H](CO2)O)O)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](C)O2)O)O)O)O)O[C@@]21CC[C@@H](C)CO2;0.043117333;1;-17;4
129539829;C[C@@H]1CC[C@@]2(OC1)O[C@@H]1C[C@@H]3[C@@H]4CC=C5C[C@@H](O)C[C@@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@@H]6O[C@@H]6O[C@H](C)[C@H](O)[C@H](O)[C@@H]6O)[C@]5(C)[C@@H]4CC[C@]3(C)[C@@H]1[C@H]2C;0;No;C[C@@H]1[C@@H]2[C@@H](C[C@@H]3[C@@H]4CC=C5C[C@H](C[C@H]([C@]5(C)[C@@H]4CC[C@]23C)O[C@H]2[C@H]([C@H]([C@H](CO2)O)O)O[C@H]2[C@H]([C@H]([C@H]([C@@H](C)O2)O)O)O)O)O[C@@]21CC[C@@H](C)CO2;0.042019416;1;-17;4
102470433;C[C@]1(C(=O)O)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H](O)[C@@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1;0;No;C[C@@]1(CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]3[C@@]4(C[C@@H]([C@H]([C@@]3(C)CO)O[C@H]3[C@@H]([C@H]([C@@H](CO3)O)O)O)O)C)C)[C@@H]2C1)C)C(=O)O)C(=O)O;0.04686461;1;-16.9;5
124867965;C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)[C@@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@H](O)[C@@H](O)[C@H]2O)CC[C@H]1C;0;No;C[C@@H]1CC[C@]2(C(=O)O[C@H]3[C@@H]([C@@H]([C@H]([C@H](CO[C@H]4[C@@H]([C@H]([C@@H]([C@@H](CO)O4)O[C@H]4[C@@H]([C@H]([C@@H]([C@@H](C)O4)O)O)O)O)O)O3)O)O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@H]([C@H]([C@@](C)(CO)[C@@H]5CC[C@@]34C)O)O)[C@@H]2[C@H]1C;0.01153775;1;-16.8;10
11764858;C[C@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O;0;No;C[C@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]3[C@@]4(C[C@H]([C@@H](C3(C)C)O)O)C)C)[C@@H]2[C@]1(C)O)C)C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O;0.036317825;1;-16.7;4
11813290;CC1=C(C)[C@]2(OC1=O)[C@H](O)[C@@H](C)[C@]1(O)CC[C@@H]3[C@@H]4C[C@@H](O)[C@]56C=C[C@H](OO5)C(=O)[C@]6(C)[C@H]4C[C@@]2(O)[C@@]31C;0;No;C[C@@H]1[C@H]([C@@]2(C(=C(C(=O)O2)C)C)[C@]2(C[C@H]3[C@@H](C[C@H]([C@]45[C@@]3(C(=O)[C@H](C=C4)OO5)C)O)[C@@H]3[C@]2([C@]1(CC3)O)C)O)O;0.043491423;1;-16.7;0
71199821;C[C@@H]1C[C@@H]2C(=C[C@@H](O)[C@H]3[C@@]2(C)CC[C@H]2C(C)(C)[C@H](O[C@H]4O[C@]5(C(=O)O)C[C@@](O)(O5)[C@@H]4O[C@@H]4O[C@]5(C(=O)O)C[C@@](O)(O5)[C@@H]4O)CC[C@]32C)[C@H]2C[C@@](C)(C(=O)O)CC[C@@]21C;0;No;C[C@@H]1C[C@@H]2C(=C[C@H]([C@H]3[C@]2(CC[C@@H]2[C@@]3(CC[C@H](C2(C)C)O[C@@H]2[C@H]([C@]3(C[C@@](C(=O)O)(O2)O3)O)O[C@H]2[C@H]([C@]3(C[C@@](C(=O)O)(O2)O3)O)O)C)C)O)[C@@H]2[C@@]1(CC[C@](C2)(C)C(=O)O)C;0.030390227;1;-16.6;7
102204189;C=C(C)[C@@H]1CC[C@]2(C(=O)O[C@@H]3O[C@H](CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)CC[C@]3(C)[C@H](CC[C@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]12;0;No;CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@]4(CC[C@@H]([C@@]([C@@H]4CC[C@]3([C@@]1(CC2)C)C)(C)CO)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O)C)C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]2[C@@H]([C@H]([C@@H]([C@@H](CO)O2)O)O)O)O1)O)O)O;0.032421403;1;-16.6;11
101155180;CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6OC[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1;0;No;C[C@]12CC[C@@H]([C@@]([C@@H]1CC[C@@]1([C@@H]2CC=C2[C@]1(CC[C@@]1([C@H]2CC(CC1)(C)C)C(=O)O)C)C)(C)CO)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O;0.033070542;1;-16.5;7
44596225;C[C@H]1[C@@H](O)CC[C@@H]2[C@]1(C)CC[C@@H]1[C@@]2(C=O)C[C@H](O)[C@@]2(C)[C@@H]3CC(C)(C)CC[C@]3(C)CC[C@]12C;0;No;C[C@H]1[C@H](CC[C@@H]2[C@@]1(CC[C@@H]1[C@]2(C[C@@H]([C@@]2([C@@]1(CC[C@@]1([C@H]2CC(CC1)(C)C)C)C)C)O)C=O)C)O;0.04332142;1;-16.4;1
21632920;C[C@@H]1C[C@@H](O)[C@]2(O)O[C@H]3C[C@@]4(C)C(=C[C@H]3O[C@@H]2O1)C[C@@H]1O[C@]12[C@@H]4[C@H](O)C(=O)[C@]1(C)[C@@H](C3=CC(=O)OC3)CC[C@]21O;0;No;C[C@@H]1C[C@H]([C@]2([C@@H](O1)O[C@@H]1C=C3C[C@H]4[C@@]5([C@@H]([C@]3(C[C@@H]1O2)C)[C@@H](C(=O)[C@]1([C@@]5(CC[C@@H]1C1=CC(=O)OC1)O)C)O)O4)O)O;0.032755271;1;-16.3;1
77906397;CC1(C)[C@@H](O[C@H]2O[C@H](C(=O)O)[C@H](O)[C@@H](O)[C@H]2O[C@@H]2O[C@H](C(=O)O)[C@H](O)[C@@H](O)[C@H]2O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C;0;No;CC1([C@@H]2CC[C@@]3([C@@H]([C@]2(CC[C@@H]1O[C@@H]1[C@@H]([C@@H]([C@H]([C@@H](C(=O)O)O1)O)O)O[C@H]1[C@@H]([C@@H]([C@H]([C@@H](C(=O)O)O1)O)O)O)C)C(=O)C=C1[C@]3(CC[C@@]2([C@@H]1C[C@](CC2)(C)C(=O)O)C)C)C)C;0.046363547;1;-16.2;7
118321529;CC1(C)CC[C@@]2(C(=O)OO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C1)C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@H]2O;0;No;C[C@]12CC[C@@H](C([C@@H]1CC[C@@]1([C@@H]2CC=C2[C@]1(C[C@H]([C@@]1([C@H]2CC(CC1)(C)C)C(=O)OO[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)C)C)(C)C)O;0.038462538;1;-16.1;5
6325355;CC(=O)O[C@H]1[C@H](C)O[C@@H](OC[C@]2(C)[C@@H](O)C[C@H](O)[C@@]3(C)[C@@H]2CC[C@]2(C)[C@@H]3CC=C3[C@@H]4C[C@](C)(C(=O)O)CC[C@]4(C)CC[C@]32C)[C@H](O)[C@@H]1OC(C)=O;0;Yes;C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@]1([C@H](C[C@@H]([C@]2([C@@H]1CC[C@@]1([C@@H]2CC=C2[C@]1(CC[C@@]1([C@H]2C[C@](CC1)(C)C(=O)O)C)C)C)C)O)O)C)O)OC(=O)C)OC(=O)C;0.032292135;1;-16;8
6325783;C[C@@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@]34C)C2(C)C)[C@H](O)[C@@H](O[C@H]2O[C@H]([C@H](O)CO)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O;0;No;C[C@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O[C@H]1CC[C@]2([C@@H](C1(C)C)CC[C@@]1([C@@H]2CC=C2[C@]1(CC[C@@]1([C@H]2CC(CC1)(C)C)C(=O)O)C)C)C)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O)O1)O)O[C@H]1[C@@H]([C@H]([C@@H](CO1)O)O)O)O;0.022558356;1;-15.8;9
78407206;CC1(C)C[C@H]2C3=CC[C@H]4[C@]5(C)CC[C@@H](O[C@H]6O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]6O)[C@](C)(CO)[C@H]5CC[C@]4(C)[C@@]3(C)CC[C@@]2(C(=O)O)C[C@H]1O;0;No;CC1(C[C@H]2C3=CC[C@H]4[C@@]5(CC[C@H]([C@]([C@H]5CC[C@@]4([C@]3(CC[C@]2(C[C@H]1O)C(=O)O)C)C)(C)CO)O[C@@H]1[C@H]([C@H]([C@H]([C@H](CO)O1)O)O)O)C)C;0.045301568;1;-15.8;5
102594494;C[C@H](CC[C@@H](O[C@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O)C(C)(C)O)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@@H](CC[C@H](O[C@@H]5O[C@@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]6O)[C@@H](O)[C@H]5O)C4(C)C)[C@]3(C)[C@H](O)C[C@]12C;0;No;C[C@H](CC[C@H](C(C)(C)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@@H]2[C@@H]([C@@H]([C@H]([C@@H](CO)O2)O)O)O)O1)O)O)O[C@@H]1[C@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)[C@H]1CC[C@@]2([C@@]1(C[C@H]([C@@]1([C@H]2CC=C2[C@H]1CC[C@@H](C2(C)C)O[C@H]1[C@@H]([C@@H]([C@H]([C@H](CO)O1)O[C@H]1[C@H]([C@@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O)C)O)C)C;0.030260354;1;-15.8;20
122674369;C[C@@H]1O[C@H](O[C@@H]2[C@H](CO)O[C@@H](OC[C@@H]3O[C@@H](OC(=O)[C@H]4C[C@H](C)[C@@H](C)[C@@H]5C6=CC[C@@H]7[C@@H](CC[C@H]8[C@](C)(CO)[C@@H](O)[C@H](O)C[C@]78C)[C@@]6(C)CC[C@H]45)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H](O)[C@@H]1O;0;No;C[C@H]1C[C@@H]([C@H]2CC[C@@]3([C@@H]4CC[C@@H]5[C@@]([C@@H]4CC=C3[C@H]2[C@@H]1C)(C[C@H]([C@@H]([C@@]5(C)CO)O)O)C)C)C(=O)O[C@H]1[C@H]([C@@H]([C@H]([C@H](CO[C@H]2[C@H]([C@@H]([C@@H]([C@H](CO)O2)O[C@@H]2[C@H]([C@H]([C@@H]([C@H](C)O2)O)O)O)O)O)O1)O)O)O;0.038850512;1;-15.8;10
15940169;C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@H](C6=CC(=O)OC6)CC[C@@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O;0;No;O[C@]12[C@@]([C@@H](CC1)C1=CC(=O)OC1)(C[C@@H](O)[C@@H]1[C@@]3([C@](O)(CC[C@@H]21)C[C@@H](O[C@@H]1O[C@H]([C@H](O)[C@@H](O)[C@H]1O)C)C[C@H]3O)CO)C;0.037646625;1;-15.7;4
11787830;CC1(C)CC[C@]2(C)[C@@H](O)C[C@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1;0;No;C[C@]12CCC(C[C@H]1C1=CC[C@H]3[C@]4(CC[C@@H](C([C@@H]4CC[C@]3([C@@]1(C[C@@H]2O)C)C)(C)C)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O[C@H]1[C@@H]([C@H]([C@H](CO1)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)C)(C)C;0.030978389;1;-15.6;8
13518139;CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1;0;No;CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H]([C@@](C)(CO)[C@@H]5CC[C@@]34C)O[C@H]3[C@@H]([C@H]([C@@H]([C@@H](CO)O3)O)O)O)[C@@H]2C1;0.03431768;1;-15.6;5
100975478;C[C@H]1CC[C@@H]2N(C1)C[C@@H]1[C@](O)([C@@H](O)C[C@@]3(O)[C@@H]4CC[C@@H]5[C@]6(O)O[C@@]4(C[C@@]13O)[C@@]5(C)CC[C@@H]6OC(=O)C1CC1)[C@@]2(C)O;0;No;C[C@H]1CC[C@H]2[C@]([C@]3([C@H](C[C@]4([C@@H]5CC[C@H]6[C@]7([C@]5(C[C@]4([C@@H]3C[N@]2C1)O)O[C@@]6([C@H](CC7)OC(=O)C1CC1)O)C)O)O)O)(C)O;0.029531591;1;-15.5;3
100975479;C[C@H]1CC[C@@H]2N(C1)C[C@@H]1[C@](O)([C@@H](O)C[C@@]3(O)[C@@H]4CC[C@@H]5[C@]6(O)O[C@@]4(C[C@@]13O)[C@@]5(C)CC[C@@H]6OC(=O)C(C)(C)C)[C@@]2(C)O;0;No;C[C@H]1CC[C@H]2[C@]([C@]3([C@H](C[C@]4([C@@H]5CC[C@H]6[C@]7([C@]5(C[C@]4([C@@H]3C[N@]2C1)O)O[C@@]6([C@H](CC7)OC(=O)C(C)(C)C)O)C)O)O)O)(C)O;0.029199209;1;-15.5;3
125416291;CC1(C)[C@@H]2CC[C@]3(C)[C@@H](CC=C4[C@@H]5C[C@](C)(CO)C[C@H](O)[C@@]5(C)CC[C@@]43C)[C@]2(C=O)CC[C@H]1O[C@H]1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](C(=O)O)[C@H](O)[C@H](O)[C@@H]1O;0;No;CC1(C)[C@@H](CC[C@@]2(C=O)[C@@H]3CC=C4[C@@H]5C[C@](C)(CO)C[C@@H]([C@@]5(C)CC[C@]4(C)[C@]3(C)CC[C@@H]12)O)O[C@@H]1[C@H]([C@@H]([C@H]([C@H](C(=O)O)O1)O)O)O[C@H]1[C@H]([C@H]([C@H]([C@@H](C(=O)O)O1)O)O)O;0.040804248;1;-15.5;8
21120440;C[C@@H]1O[C@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](OC(=O)c2c3ccccc3cc3ccccc23)[C@H]1O;0;No;C[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)O[C@H]1C[C@H]([C@@]2([C@@H]3[C@@H](CC[C@@]2(C1)O)[C@]1(CC[C@@H]([C@]1(C[C@H]3O)C)C1=CC(=O)OC1)O)CO)O)O)OC(=O)c1c2ccccc2cc2ccccc12)O;0.043362044;1;-15.4;7
21550487;C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4C[C@@H](O)[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@@H]1O;0;No;C[C@@H]1[C@H]([C@H]([C@H]([C@@H](O1)O[C@H]1CC[C@]2(C)[C@H]3C[C@H]([C@]4(C)[C@@H](C5=CC(=O)OC5)CC[C@@]4([C@@H]3CC[C@@]2(C1)O)O)O)O)O)O;0.031615865;1;-15.4;3
101682246;C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@H]4[C@@]5(C)C[C@H](O)[C@H](O[C@H]6O[C@@H](C(=O)O)[C@H](O)[C@H](O[C@H]7O[C@H](C(=O)O)[C@@H](O)[C@@H](O)[C@@H]7O)[C@@H]6O)[C@@](C)(C(=O)O)[C@H]5CC[C@]43C)[C@@H]2C1;0;No;C[C@@]12CC[C@H]3[C@@]([C@@H]1CC=C1[C@]2(CC[C@@]2([C@H]1CC(=C)CC2)C(=O)O)C)(C[C@@H]([C@@H]([C@@]3(C)C(=O)O)O[C@@H]1[C@H]([C@H]([C@H]([C@H](C(=O)O)O1)O)O[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](C(=O)O)O1)O)O)O)O)O)C;0.041979525;1;-15.4;8
102148270;CC(=O)C1=CC[C@@H]2[C@H]3CC=C4C[C@@H](O)C[C@H](O[C@@H]5OC[C@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@]4(C)[C@H]3CC[C@]12C;0;No;C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]1[C@H]([C@H](CO[C@H]1O[C@H]1C[C@@H](CC2=CC[C@H]3[C@@H]([C@@]12C)CC[C@]1([C@@H]3CC=C1C(=O)C)C)O)O)O)O)O)O;0.037465438;1;-15.4;5
14447545;CC1(C)CC[C@@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@@H]4[C@]3(C)CC[C@H]3[C@]4(C)C[C@H](O)[C@@H](O[C@H]4O[C@H](CO)[C@H](O[C@@H]5O[C@@H](CO)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@@H]4O)[C@]3(C)C(=O)O)[C@H]2C1;0;No;CC1(CC[C@]2(CC[C@]3(C(=CC[C@@H]4[C@@]3(CC[C@H]3[C@@]4(C[C@@H]([C@H]([C@]3(C)C(=O)O)O[C@@H]3[C@H]([C@@H]([C@H]([C@@H](CO)O3)O[C@H]3[C@@H]([C@@H]([C@H]([C@H](CO)O3)O)O)O)O)O)O)C)C)[C@H]2C1)C)C(=O)O)C;0.041581042;1;-15.3;8
23428114;C[C@H](CC[C@@H](O)[C@@H](O)[C@@H](O)CO[C@H]1O[C@@H](CN)[C@H](O)[C@@H](O)[C@@H]1O)[C@H]1CC[C@]2(C)[C@@H]3CC[C@@H]4[C@@]5(C)CCCC(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@H]12;0;No;C[C@H](CC[C@H]([C@H]([C@H](CO[C@@H]1[C@H]([C@@H]([C@H]([C@H](CN)O1)O)O)O)O)O)O)[C@H]1CC[C@]2([C@@H]1CC[C@@]1([C@H]2CC[C@H]2[C@]1(CC[C@@H]1[C@@]2(CCCC1(C)C)C)C)C)C;0.044641595;1;-15.3;10
24836708;COc1ccc(S(=O)(=O)O[C@@H]2CC[C@@]3(C)[C@@H]4CC[C@@H]5[C@@]3(C[C@@]3(O)[C@@H]6CN7C[C@@H](C)CC[C@H]7[C@@](C)(O)[C@@]6(O)[C@@H](O)C[C@@]53O)O[C@@]42O)cc1OC;0;No;C[C@H]1CC[C@H]2[C@@]([C@]3([C@H](C[C@]4([C@@H]5CC[C@H]6[C@]7([C@]5(C[C@]4([C@@H]3C[N@]2C1)O)O[C@@]6([C@@H](CC7)OS(=O)(=O)c1cc(c(cc1)OC)OC)O)C)O)O)O)(C)O;0.04461541;1;-15.3;5
49868170;C[C@@H]1O[C@H](O[C@H]2CC[C@]3(C)[C@@H]4[C@@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@H]4CC[C@]3(O)C2)[C@H](O)[C@@H](O)[C@H]1O;0;No;C[C@H]1[C@@H]([C@@H]([C@H]([C@H](O1)O[C@H]1CC[C@@]2([C@H]3[C@H](CC[C@@]2(C1)O)[C@]1(CC[C@@H]([C@]1(C[C@@H]3O)C)C1=CC(=O)OC1)O)C)O)O)O;0.040811513;1;-15.3;3
101095333;CO[C@]1(C)C[C@H]([C@@H](C)[C@@]2(O)CC[C@H]3[C@@H]4CC=C5CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)O[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@]1(C)O;0;No;C[C@H]([C@H]1C[C@@]([C@]([C@@H](O1)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)(C)O)(C)OC)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CC=C2[C@@]1(C(=O)C=CC2)C)C)O;0.038574919;1;-15.3;6
