Compound;SMILES;Cluster;Center;Smiles;RMSD;Model.ID;Energy;nRot
16667381;O=c1ccn([C@@H]2O[C@H](CO[P@@](=O)(O)O[P@@](=O)(O)O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1;4;No;c1cn(c(=O)[nH]c1=O)[C@H]1[C@@H]([C@@H]([C@@H](CO[P@@](=O)(O)O[P@@](=O)(O)O[C@@H]2[C@H]([C@H]([C@H]([C@@H](CO)O2)O)O)O)O1)O)O;0.037690934;1;-9.3;9
17586401;Nc1nc(/C(=N\O)C(=O)NCCCNCc2ccccc2)cs1;5;No;Nc1nc(cs1)/C(=N\O)/C(=O)NCCCNCc1ccccc1;0.045878928;1;-8.1;9
17755045;O=C(O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@@H]1CCCN1;1;No;C1C[C@@H](C(=O)NCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CO)C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](CO)C(=O)N2CCC[C@H]2C(=O)NCC(=O)O)NC1;0.025724415;1;-8;25
17935134;CCOC(=O)CCc1ccc2c(c1)C[C@@H](NC[C@@H](O)COc1ccc(O)c(NS(C)(=O)=O)c1)CC2;5;No;CCOC(=O)CCc1cc2c(CC[C@@H](C2)NC[C@H](COc2cc(c(cc2)O)NS(=O)(=O)C)O)cc1;0.045582619;1;-9.6;13
18173561;COc1c(C(=O)N2CCC(Nc3ccc(CCNC[C@@H](O)COc4ccc(O)cc4)cc3)CC2)sc2ccccc12;5;No;COc1c(C(=O)N2CCC(CC2)Nc2ccc(cc2)CCNC[C@H](COc2ccc(cc2)O)O)sc2ccccc12;0.047105674;1;-10;12
18173675;Cc1sccc1C(=O)N1CCC(S(=O)(=O)c2ccc(CCNC[C@H](O)COc3ccc(O)cc3)cc2)CC1;5;No;Cc1c(ccs1)C(=O)N1CCC(CC1)S(=O)(=O)c1ccc(cc1)CCNC[C@@H](COc1ccc(cc1)O)O;0.044302844;1;-8.5;11
18236470;CC[C@@H](C)[C@@H](NC(=O)[C@H](C)N)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O;1;No;CC[C@@H](C)[C@H](C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)NC(=O)[C@H](C)N;0.042257253;1;-8.9;12
18240894;C[C@H](O)[C@@H](NC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)[C@@H](C)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)O;1;No;C[C@@H]([C@H](C(=O)O)NC(=O)[C@@H](Cc1ccc(cc1)O)NC(=O)[C@@H](C)NC(=O)[C@H](CCCN=C(N)N)N)O;0.027114261;1;-8.5;14
18242834;C[C@H](O)[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@@H](N)CCCN=C(N)N)C(=O)NCC(=O)O;1;No;C[C@@H]([C@H](C(=O)NCC(=O)O)NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CCCN=C(N)N)N)O;0.045710497;1;-8.2;15
18250430;CC[C@@H](C)[C@@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](C(=O)N[C@H](Cc1ccccc1)C(=O)O)[C@H](C)O;1;No;CC[C@@H](C)[C@H](C(=O)N[C@H]([C@H](C)O)C(=O)N[C@H](Cc1ccccc1)C(=O)O)NC(=O)[C@H](CC(=O)O)N;0.029074937;1;-8.1;14
