Compound;SMILES;Cluster;Center;Smiles;RMSD;Model.ID;Energy;nRot
10068;C[C@]12CC[C@H]3[C@H](CC[C@]4(O)C[C@H](O)CC[C@]34C=O)[C@@]1(O)CC[C@@H]2c1ccc(=O)oc1;0;No;C[C@]12CC[C@H]3[C@@H]([C@]1(CC[C@@H]2c1coc(=O)cc1)O)CC[C@]1([C@@]3(CC[C@H](C1)O)C=O)O;0.033681653;1;-10.9;2
11219;C[C@]12CC[C@H]3[C@H](CC[C@]4(O)C[C@@H](O)CC[C@]34CO)[C@@]1(O)CC[C@@H]2C1=CC(=O)OC1;2;No;C[C@]12CC[C@H]3[C@H](CC[C@@]4(C[C@H](CC[C@]34CO)O)O)[C@]1(CC[C@@H]2C1=CC(=O)OC1)O;0.044190053;1;-10.9;2
73358;C[C@@]12C[C@@]3(O)O[C@@H](O1)[C@]1(COC(=O)c4ccccc4)[C@H]3C[C@]21O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;2;No;C[C@]12C[C@@]3([C@@H]4C[C@]1([C@@]4([C@H](O2)O3)COC(=O)c1ccccc1)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O;0.039813973;1;-11.6;7
129240;CCCCCCCc1cc(O)cc(OC(=O)c2c(CCCCCCC)cc(O)cc2O[C@@H]2O[C@@H]([C@@H](O)CO)[C@H](O)[C@H]2O)c1;3;No;CCCCCCCc1cc(cc(c1)OC(=O)c1c(cc(cc1CCCCCCC)O)O[C@H]1[C@@H]([C@H]([C@H]([C@H](CO)O)O1)O)O)O;0.041887239;1;-9.8;19
129314;Oc1cc(O)cc(C[C@@H]2c3cc(O)c(O)cc3[C@@H](c3ccc(O)c(O)c3)Cc3cc(O)cc(O)c32)c1;0;No;C1[C@@H](c2cc(c(cc2[C@H](c2c(cc(cc12)O)O)Cc1cc(cc(c1)O)O)O)O)c1cc(c(cc1)O)O;0.044323415;1;-9.5;3
131404;CO[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O;2;No;CO[C@@H]1[C@H]([C@@H]([C@H]([C@H](CO)O1)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O[C@H]1[C@@H]([C@H]([C@H]([C@@H](CO)O1)O)O)O;0.038514774;1;-10.2;8
158818;O=C(O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1c(O)cc(O)cc1-c1cccc(O)c1;3;No;c1cc(cc(c1)O)c1cc(cc(c1C(=O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O;0.023251809;1;-10.5;5
158819;O=C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1c(O)cc(O)cc1-c1cccc(O)c1;3;No;c1cc(cc(c1)O)c1cc(cc(c1C(=O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O;0.024836266;1;-10.5;5
158845;COc1cccc(OC)c1C(=O)OCc1cc(O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;3;No;COc1cccc(c1C(=O)OCc1cc(ccc1O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)OC;0.043148983;1;-10.2;9
161694;CC(C)CCC[C@@H](C)[C@H]1CC[C@]2(O)C3=CC(=O)[C@]4(O)C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C;2;No;C[C@H](CCCC(C)C)[C@H]1CC[C@]2([C@@]1(CC[C@H]1C2=CC(=O)[C@]2([C@@]1(CC[C@@H](C2)O)C)O)C)O;0.044183765;1;-10.6;5
162736;NC[C@@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O;2;No;NC[C@H]1[C@H]([C@@H]([C@@H](N)[C@H](O1)O[C@@H]1[C@@H](N)C[C@@H](N)[C@@H]([C@H]1O[C@H]1[C@@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O;0.01455092;1;-10;6
163792;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@](O)(C(=O)CN1C(=O)CCC1=O)C[C@@H]3O[C@@H]1C[C@@H](N)[C@H](O)[C@@H](C)O1;3;No;C[C@@H]1[C@H]([C@@H](C[C@H](O1)O[C@H]1C[C@](Cc2c(c3c(c(c12)O)C(=O)c1c(C3=O)cccc1OC)O)(C(=O)CN1C(=O)CCC1=O)O)N)O;0.026626196;1;-9.5;6
174826;NC1=N[C@H](O)[C@@H]2[C@@H]3O[C@@]4(O)O[C@H]([C@@H](O)[C@]2(N1)[C@@H]4O)[C@@]3(O)CNCCNC[C@@]1(O)[C@H]2O[C@@]3(O)O[C@@H]1[C@@H]1[C@@H](O)N=C(N)N[C@@]1([C@@H]3O)[C@H]2O;2;No;C(CNC[C@@]1([C@H]2[C@@H]3[C@H](N=C(N[C@]43[C@H]([C@@H]1O[C@]([C@H]4O)(O2)O)O)N)O)O)NC[C@]1([C@@H]2[C@H]3[C@H](N=C(N[C@@]43[C@@H]([C@H]1O[C@@]([C@H]4O)(O2)O)O)N)O)O;0.044493724;1;-12.1;7
188923;Cc1cc(O[C@@H]2O[C@H](COC(=O)c3cc(O)c(O)c(O)c3)[C@@H](O)[C@H](O)[C@H]2O)c(C(C)C)cc1O;3;No;Cc1cc(c(cc1O)C(C)C)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](COC(=O)c2cc(c(c(c2)O)O)O)O1)O)O)O;0.046498701;1;-11.1;7
191742;O=C(OC[C@H]1O[C@@H](Oc2ccc(O)c(CO)c2)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1;3;No;c1ccc(cc1)C(=O)OC[C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)Oc1cc(c(cc1)O)CO)O)O)O;0.041911382;1;-10.6;7
196608;O=C(O)[C@@H]1O[C@H](OC[C@@H]2O[C@@H](O[C@@]3(CO)O[C@@H](CO)[C@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O;2;No;C([C@H]1[C@@H]([C@@H]([C@](CO)(O1)O[C@H]1[C@H]([C@@H]([C@H]([C@H](CO[C@@H]2[C@H]([C@@H]([C@H]([C@H](C(=O)O)O2)O)O)O)O1)O)O)O)O)O)O;0.039959226;1;-10.5;8
247325;O=C1C(Cl)=C(N[C@@H]2[C@H](O)[C@H](O)[C@@H](CO)O[C@H]2O)C(=O)C(Cl)=C1N[C@H]1[C@H](O)[C@H](O)[C@H](CO)O[C@H]1O;2;No;C([C@H]1[C@H]([C@H]([C@@H]([C@@H](O1)O)NC1=C(C(=O)C(=C(C1=O)Cl)N[C@@H]1[C@@H]([C@@H]([C@@H](CO)O[C@H]1O)O)O)Cl)O)O)O;0.046993438;1;-9.5;6
300182;NC(=O)OC[C@@H](O)[C@H](O)[C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@H](n2cc(F)c(=O)[nH]c2=O)[C@@H](O)[C@@H]1O;4;No;c1c(c(=O)[nH]c(=O)n1[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](C(=O)O)NC(=O)[C@H]([C@H]([C@@H](COC(=O)N)O)O)N)O1)O)O)F;0.035746288;1;-10.2;10
357890;CC(=O)Oc1c(OC(C)=O)c(-c2ccc(O)c(O)c2)c(O)c(O)c1-c1ccc(O)cc1;0;No;CC(=O)Oc1c(c(c(c(c1c1ccc(cc1)O)O)O)c1cc(c(cc1)O)O)OC(=O)C;0.045657396;1;-9.5;6
397134;Nc1ccn([C@H]2CC[C@H](CO[P@@](=O)(O)OC[C@@H](O)CO[P@](=O)(O)OC[C@H]3O[C@@H](n4cc(F)c(=O)[nH]c4=O)C[C@@H]3O)O2)c(=O)n1;4;No;C1C[C@@H](O[C@H]1CO[P@@](=O)(O)OC[C@H](CO[P@](=O)(O)OC[C@@H]1[C@H](C[C@@H](O1)n1cc(c(=O)[nH]c1=O)F)O)O)n1ccc(nc1=O)N;0.037647296;1;-9.6;14
416722;OC[C@@H]1O[C@H](Oc2cc(O)cc3c2C=C(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](c2ccc(O)c(O)c2)O3)[C@H](O)[C@@H](O)[C@@H]1O;3;No;c1cc(c(cc1[C@H]1C(=Cc2c(cc(cc2O1)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](CO)O1)O)O)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O;0.027870759;1;-10.6;7
430118;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)COc1ccccc1)C[C@@H]3O[C@@H]1C[C@@H](NC(=O)C(F)(F)F)[C@@H](O)[C@H](C)O1;3;No;C[C@H]1[C@@H]([C@@H](C[C@H](O1)O[C@H]1C[C@@](Cc2c(c3c(c(c12)O)C(=O)c1c(C3=O)cccc1OC)O)(C(=O)COc1ccccc1)O)NC(=O)C(F)(F)F)O;0.039503168;1;-9.8;9
442435;C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)OCC[C@]21O;2;No;C=C[C@H]1[C@@H](OC=C2[C@]1(CCOC2=O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O;0.034784667;1;-9.6;4
442989;O=C(OCc1ccccc1)c1cc(O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;3;No;c1ccc(cc1)COC(=O)c1c(ccc(c1)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O;0.044074729;1;-10.2;7
475825;NCCC[C@H](N)CC(=O)N[C@H]1[C@H](O)[C@H](OC(N)=O)[C@H](CO)O[C@H]1NC1=N[C@@H]2C(=O)NC[C@@H](O)[C@H]2N1;2;No;C1[C@H]([C@@H]2[C@@H](C(=O)N1)N=C(N2)N[C@H]1[C@H]([C@@H]([C@@H]([C@H](CO)O1)OC(=O)N)O)NC(=O)C[C@H](CCCN)N)O;0.041962493;1;-9.8;11
501723;N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)NCC1CCCCC1;0;No;C1CCC(CC1)CNC(=O)[C@@H]([C@H](Cc1ccccc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)N)O;0.044025317;1;-11.1;13
504832;NC(=O)C[C@H](NC(=O)c1cc(=O)c2cccc(O)c2[nH]1)C(=O)NCCc1ccc(O)c(O)c1;0;No;c1cc2c(c(c1)O)[nH]c(cc2=O)C(=O)N[C@@H](CC(=O)N)C(=O)NCCc1cc(c(cc1)O)O;0.027234888;1;-10.9;8
514752;Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)CCCN)CSC1(C)C;0;No;Cc1ccccc1CNC(=O)[C@@H]1C(C)(C)SCN1C(=O)[C@H]([C@H](Cc1ccccc1)NC(=O)CCCN)O;0.034776773;1;-10.1;11
1311869;CC1(C)CC(NC[C@@H](O)COc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)CC(C)(C)N1;0;No;CC(C)(C)c1cc(cc(C(C)(C)C)c1O)OC[C@@H](CNC1CC(C)(C)NC(C)(C)C1)O;0.043810979;1;-10.7;8
1759725;O=C1C[C@H](c2ccc(O)cc2)Oc2cc(O)cc(O[C@@H]3O[C@@H](CO)[C@H](O)[C@H](O)[C@H]3O)c21;3;No;C1[C@H](c2ccc(cc2)O)Oc2cc(cc(c2C1=O)O[C@H]1[C@@H]([C@H]([C@H]([C@H](CO)O1)O)O)O)O;0.037209813;1;-10.8;4
1776924;C[C@@]12CC[C@@H]3[C@@](C)(CC[C@]4(O)C[C@@H](O)CC[C@]34CO)[C@]1(O)CC[C@@H]2C1=CC(=O)OC1;2;No;C[C@@]12CC[C@@H]3[C@]([C@@]1(CC[C@@H]2C1=CC(=O)OC1)O)(CC[C@]1([C@@]3(CC[C@@H](C1)O)CO)O)C;0.038030144;1;-10.9;2
1785233;C[C@@]12CC[C@@H]3[C@H](CC[C@]4(O)C[C@H](O)CC[C@]34/C=N/CCN3CCOCC3)[C@]1(O)CC[C@@H]2C1=CC(=O)OC1;2;No;C[C@@]12CC[C@@H]3[C@@H]([C@@]1(CC[C@@H]2C1=CC(=O)OC1)O)CC[C@]1([C@@]3(CC[C@H](C1)O)/C=N/CCN1CCOCC1)O;0.042306069;1;-11.7;6
1950639;Cn1c(=O)c2c(nc(/N=N/c3c(O)[nH]c(=O)[nH]c3=O)n2C[C@@H](O)COc2ccccc2)n(C)c1=O;4;No;Cn1c2c(c(=O)n(c1=O)C)n(c(n2)/N=N/c1c([nH]c(=O)[nH]c1=O)O)C[C@H](COc1ccccc1)O;0.04574639;1;-11.1;8
2018723;COc1ccc(OC[C@H](O)Cn2c(/N=N/c3c(O)[nH]c(=O)[nH]c3=O)nc3c2c(=O)[nH]c(=O)n3C)cc1;4;No;Cn1c2c(c(=O)[nH]c1=O)n(c(n2)/N=N/c1c([nH]c(=O)[nH]c1=O)O)C[C@H](COc1ccc(cc1)OC)O;0.038815126;1;-10.1;9
3025513;COc1cccc(CCNCC[C@H](c2ccccc2)c2ccc(O)cc2O)c1OC;0;No;COc1cccc(c1OC)CCNCC[C@H](c1ccccc1)c1c(cc(cc1)O)O;0.03208252;1;-9.7;10
3051962;CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@H]2O)OC[C@]1(C)O;2;No;CN[C@@H]1[C@H]([C@@H](O[C@H]2[C@@H](C[C@@H]([C@H]([C@H]2O)O[C@@H]2[C@@H](CC=C(CN)O2)N)N)N)OC[C@]1(C)O)O;0.036590111;1;-10.3;6
3082806;CO[C@H]1O[C@H](CO[C@@H]2O[C@@H](CO[C@H]3O[C@@H](CF)[C@H](O)[C@H](O)[C@@H]3O)[C@H](O)[C@H](O)[C@@H]2O)[C@@H](O)[C@H](O)[C@H]1O;2;No;CO[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]2[C@H]([C@H]([C@H]([C@H](CO[C@@H]3[C@H]([C@H]([C@H]([C@H](CF)O3)O)O)O)O2)O)O)O)O1)O)O)O;0.031797249;1;-10.6;8
3085296;COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@H]1[C@H](O)C[C@]2(C)O;2;No;C[C@@]1(C[C@H]([C@@H]2[C@H]1[C@@H](OC=C2C(=O)OC)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O;0.024560541;1;-9.9;5
3266375;CN[C@@H]1[C@@H](O)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@@H](O[C@H]3O[C@@H](CNC(C)=O)CC[C@H]3N)[C@H]2O)OC[C@]1(C)O;2;No;CC(=O)NC[C@H]1CC[C@H]([C@H](O1)O[C@@H]1[C@@H](C[C@@H]([C@H]([C@@H]1O)O[C@@H]1[C@@H]([C@H]([C@@](CO1)(C)O)NC)O)N)N)N;0.025549829;1;-10.1;7
3341661;C[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@H]1CC[C@H](O[C@@H]2O[C@@H](CO)[C@H](O[C@@H]3O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@@H](O)[C@@H]1O;2;No;C[C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O[C@H]1CC[C@@H]([C@H]([C@@H]1O)O)O[C@H]1[C@H]([C@@H]([C@H]([C@H](CO)O1)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](CO)O1)O)O)O)O)O;0.043015547;1;-10.2;8
3460998;C[C@@]12CC[C@@H]3[C@@H](CC[C@@]4(O)C[C@@H](O)CC[C@@]34/C=N/CCN3CCCCC3)[C@]1(O)CC[C@H]2C1=CC(=O)OC1;2;No;C[C@@]12CC[C@@H]3[C@H]([C@@]1(CC[C@H]2C1=CC(=O)OC1)O)CC[C@@]1([C@]3(CC[C@@H](C1)O)/C=N/CCN1CCCCC1)O;0.015379258;1;-12;6
3726039;Cn1c(=O)[nH]c(=O)c2c1nc(/N=N/c1c(O)[nH]c(=O)[nH]c1=O)n2C[C@@H](O)c1ccccc1;4;No;Cn1c2c(c(=O)[nH]c1=O)n(c(n2)/N=N/c1c([nH]c(=O)[nH]c1=O)O)C[C@H](c1ccccc1)O;0.034664173;1;-11.2;6
3775562;CC(=O)O[C@@H]1[C@H](O)[C@@H](O[C@H](/C=N\Cc2ccccc2)[C@H](CO)O[C@@H](O)/C=N/Cc2ccccc2)O[C@H](CO)[C@@H]1O;2;No;CC(=O)O[C@H]1[C@H]([C@@H](CO)O[C@@H]([C@H]1O)O[C@H](/C=N\Cc1ccccc1)[C@H](CO)O[C@H](/C=N/Cc1ccccc1)O)O;0.041489627;1;-10.3;17
3832654;C[C@@]12CC[C@@H]3[C@@H](CC[C@@]4(O)C[C@H](O)CC[C@@]34/C=N/CCc3ccc(O)cc3)[C@]1(O)CC[C@H]2C1=CC(=O)OC1;2;No;C[C@@]12CC[C@@H]3[C@H]([C@@]1(CC[C@H]2C1=CC(=O)OC1)O)CC[C@@]1([C@]3(CC[C@H](C1)O)/C=N/CCc1ccc(cc1)O)O;0.047311269;1;-12.3;6
3841450;C[C@@]12CC[C@@H]3[C@@H](CC[C@@]4(O)C[C@H](O)CC[C@@]34/C=N/[C@]34C[C@H]5C[C@H](C[C@H](C5)C3)C4)[C@]1(O)CC[C@H]2C1=CC(=O)OC1;2;No;C[C@@]12CC[C@@H]3[C@H]([C@@]1(CC[C@H]2C1=CC(=O)OC1)O)CC[C@@]1([C@]3(CC[C@H](C1)O)/C=N/[C@]12C[C@@H]3C[C@H](C1)C[C@@H](C3)C2)O;0.04674314;1;-13.6;4
4150871;COc1ccccc1CCN(C(=O)C1CC1)[C@@H]1CC(C(=O)NCCO)=C[C@H](Oc2c(I)cc(CO)cc2OC)[C@@H]1O;0;No;COc1ccccc1CCN([C@@H]1CC(=C[C@@H]([C@@H]1O)Oc1c(cc(cc1I)CO)OC)C(=O)NCCO)C(=O)C1CC1;0.042332839;1;-9.6;13
4164096;CCCCCCCCCCCC(=O)N(Cc1ccc(Cl)c(Cl)c1)[C@H]1C=C(C(=O)NCCO)[C@H]2c3cc(C=O)cc(OC)c3O[C@H]2[C@@H]1O;0;No;CCCCCCCCCCCC(=O)N(Cc1cc(c(cc1)Cl)Cl)[C@H]1C=C([C@@H]2[C@H]([C@@H]1O)Oc1c2cc(cc1OC)C=O)C(=O)NCCO;0.046688568;1;-9.9;18
4233127;C[C@H](O)[C@@H](NC(=O)[C@]12C[C@@H]3OC(=O)[C@H]1N(Cc1ccc(/C=C/[C@H]4CC[C@@H]5O[C@@H]5C4)cc1)O[C@H]2[C@H]1OC(C2CC2)(C2CC2)O[C@@H]31)C(=O)NCCO;0;No;C[C@@H]([C@H](C(=O)NCCO)NC(=O)[C@@]12C[C@H]3[C@H]4[C@@H]([C@@H]1ON([C@@H]2C(=O)O3)Cc1ccc(cc1)/C=C/[C@H]1CC[C@H]2[C@@H](C1)O2)OC(C1CC1)(C1CC1)O4)O;0.045654487;1;-10.8;13
4356306;CCc1cc(-c2[nH]ncc2-c2ccc3c(c2)OCO3)c(O)cc1O[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@H]1O;3;No;CCc1c(cc(c(c1)c1c(cn[nH]1)c1cc2c(cc1)OCO2)O)O[C@H]1[C@@H]([C@H]([C@H]([C@H](CO)O1)O)O)O;0.036511399;1;-10.7;6
4434127;C[C@@]12CC[C@@H]3[C@@H](CC[C@@]4(O)C[C@@H](O)CC[C@@]34/C=N/CCN3CCOCC3)[C@]1(O)CC[C@H]2C1=CC(=O)OC1;2;No;C[C@@]12CC[C@@H]3[C@H]([C@@]1(CC[C@H]2C1=CC(=O)OC1)O)CC[C@@]1([C@]3(CC[C@@H](C1)O)/C=N/CCN1CCOCC1)O;0.017626308;1;-11.7;6
4453785;CCOCCCN(C(=O)c1cc2cccc(OC)c2o1)[C@H]1CC(C(=O)NCCO)=C[C@H](Oc2c(I)cc(CO)cc2OC)[C@@H]1O;0;No;CCOCCCN([C@H]1CC(=C[C@@H]([C@@H]1O)Oc1c(cc(cc1I)CO)OC)C(=O)NCCO)C(=O)c1cc2c(c(ccc2)OC)o1;0.030045986;1;-10;15
4470379;N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C(=O)O)[C@H]1[C@@H](O)[C@@](O)(CO)[C@H](O)CN1O;0;No;C1[C@H]([C@@]([C@@H]([C@H]([C@H](C(=O)O)NC(=O)[C@H](Cc2ccc(cc2)O)N)N1O)O)(CO)O)O;0.023836628;1;-10.1;7
4475487;OC[C@@H]1O[C@@H](O[C@@H]2[C@H](O)[C@H](F)[C@@H](O)O[C@@H]2CO)[C@H](O)[C@H](O)[C@@H]1O[C@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O;2;No;C([C@H]1[C@H]([C@H]([C@@H]([C@H](O1)O[C@@H]1[C@H](CO)O[C@H]([C@@H]([C@@H]1O)O)O[C@H]1[C@@H](CO)O[C@@H]([C@H]([C@H]1O)F)O)O)O)O)O;0.041110456;1;-10;7
4490437;COC(=O)C1=CO[C@@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]2O)[C@H]2[C@@H]1C[C@@H](O)[C@@H]2CO;2;No;COC(=O)C1=CO[C@H]([C@H]2[C@@H]1C[C@H]([C@@H]2CO)O)O[C@@H]1[C@H]([C@@H]([C@@H]([C@@H](CO)O1)O)O)O;0.040813159;1;-9.6;6
4523040;Cn1c(=O)[nH]c(=O)c2c1nc(/N=N/c1c(O)[nH]c(=O)[nH]c1=O)n2C[C@H](O)CO;4;No;Cn1c2c(c(=O)[nH]c1=O)n(c(n2)/N=N/c1c([nH]c(=O)[nH]c1=O)O)C[C@@H](CO)O;0.043046393;1;-9.7;6
4550485;C[C@]12CC[C@H]3[C@H](CC[C@]4(O)C[C@@H](O)CC[C@]34CO)[C@@]1(O)CC[C@@H]2C(=O)CO;2;No;C[C@]12CC[C@H]3[C@@H]([C@]1(CC[C@@H]2C(=O)CO)O)CC[C@]1([C@@]3(CC[C@@H](C1)O)CO)O;0.046127856;1;-10.1;3
4579174;O=c1c(-c2ccc(O)cc2)coc2c(O)cc(O[C@H]3O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]3O)cc12;1;No;c1cc(ccc1c1coc2c(cc(cc2c1=O)O[C@@H]1[C@H]([C@@H]([C@H]([C@@H](CO)O1)O)O)O)O)O;0.038513124;1;-10.8;4
4615791;C[C@@]12CC[C@@H]3[C@@H](CC[C@@]4(O)C[C@@H](O)CC[C@@]34/C=N/CCC3=CCCCC3)[C@]1(O)CC[C@H]2C1=CC(=O)OC1;2;No;C[C@@]12CC[C@@H]3[C@H]([C@@]1(CC[C@H]2C1=CC(=O)OC1)O)CC[C@@]1([C@]3(CC[C@@H](C1)O)/C=N/CCC1=CCCCC1)O;0.014850344;1;-12.5;6
4749720;COc1cc([C@@H]2C3=C(CC(C)(C)CC3=O)NC3=CC(C)(C)CC(=O)[C@H]32)c(Br)cc1O;0;No;CC1(CC2=C([C@H]([C@@H]3C(=O)CC(C=C3N2)(C)C)c2cc(c(cc2Br)O)OC)C(=O)C1)C;0.021762831;1;-11.2;2
4980164;O=C(Cc1ccccc1)N[C@H](CS[C@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@H](O)CCF;0;No;c1ccc(cc1)CC(=O)N[C@H](CS[C@@H]1[C@@H]([C@H]([C@@H]([C@H](CO)O1)O)O)O)[C@@H]([C@@H](CCF)O)O;0.037879888;1;-9.6;11
5086374;CC1(C)NC(=O)N(C[C@H](O)Cn2c(=O)n(C[C@H](O)CN3C(=O)NC(C)(C)C3=O)c(=O)n(C[C@H](O)CN3C(=O)NC(C)(C)C3=O)c2=O)C1=O;0;No;CC1(C)C(=O)N(C(=O)N1)C[C@@H](Cn1c(=O)n(C[C@@H](CN2C(=O)NC(C)(C)C2=O)O)c(=O)n(C[C@@H](CN2C(=O)NC(C)(C)C2=O)O)c1=O)O;0.032795519;1;-12.3;12
5103124;C[C@@H](O)[C@H](NC(=O)C1=C[C@@H]2OC3(Cc4ccccc4C3)O[C@@H]2[C@@H](OC(=O)c2ccc(/C=C/OCCO)cc2)C1)C(=O)NCCO;0;No;C[C@H]([C@@H](C(=O)NCCO)NC(=O)C1=C[C@H]2[C@@H]([C@H](C1)OC(=O)c1ccc(cc1)/C=C/OCCO)OC1(Cc3ccccc3C1)O2)O;0.042222682;1;-9.9;14
5120465;Cc1cn([C@@H]2C[C@@H](O)[C@@H](CO[P@@](=O)(O)O[P@](=O)(O)O[C@@H]3O[C@H](C)CC(=O)[C@H]3O)O2)c(=O)[nH]c1=O;4;No;C[C@@H]1CC(=O)[C@H]([C@@H](O1)O[P@@](=O)(O)O[P@](=O)(O)OC[C@@H]1[C@@H](C[C@H](O1)n1cc(c(=O)[nH]c1=O)C)O)O;0.04256263;1;-10.8;8
5147635;COc1cc(CO)cc(I)c1O[C@@H]1C=C(C(=O)NCCO)C[C@@H](N(CCc2cc3ccccc3[nH]2)C(=O)C2CC2)[C@H]1O;0;No;COc1c(c(cc(c1)CO)I)O[C@@H]1C=C(C[C@H]([C@H]1O)N(CCc1cc2ccccc2[nH]1)C(=O)C1CC1)C(=O)NCCO;0.047526304;1;-10;12
5281645;O=c1c2cc(O)ccc2oc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc(O)c12;1;No;OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1c2oc3ccc(O)cc3c(=O)c2c(O)cc1O;0.047300156;1;-10;2
5288376;CC(=O)N[C@H]1[C@H](O)O[C@H](CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](CO)C[C@H](O)[C@H]3N)[C@H](O)[C@H]2N)[C@@H]1O;2;No;CC(=O)N[C@@H]1[C@H]([C@@H]([C@@H](CO)O[C@H]1O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O[C@H]1[C@@H]([C@H](C[C@H](CO)O1)O)N)O)N)O;0.026614813;1;-9.5;8
5315597;O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](Oc2ccc(O)cc2)O[C@H](CO)[C@@H](O)[C@@H]1O;3;No;c1cc(ccc1O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)OC(=O)/C=C/c1cc(c(cc1)O)O;0.042015817;1;-10.7;8
5317653;COc1cc(-c2c(C)cc(O)cc2O[C@@H]2O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]2O)oc(=O)c1;1;No;c1(cc(c(c(c1)C)c1cc(cc(=O)o1)OC)O[C@H]1[C@@H]([C@H]([C@@H]([C@H](CO)O1)O)O)O)O;0.040591274;1;-10.1;5
