Compound;SMILES;Cluster;Center;Smiles;RMSD;Model.ID;Energy;nRot
CHEMBL2006774;Cn1/c(=N\N=C(\CNCCO)[C@@H](O)[C@@H]2O[C@@H](c3ccccc3)OC[C@H]2O)sc2ccccc21;3;No;s1/c(=N/N=C(\[C@H]([C@H]2[C@@H](CO[C@H](c3ccccc3)O2)O)O)/CNCCO)/n(c2c1cccc2)C;0.091502041;1;-11;10
CHEMBL200756;COc1ccc(CCn2c(O)nc3cccc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)c32)cc1;0;No;COc1ccc(CCn2c(O)nc3cccc(c23)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](CO)O2)O)O)O)cc1;0.043111287;1;-10.4;7
CHEMBL201040;O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1CCCO;3;No;O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1CCCO;0.068922877;1;-10;4
CHEMBL2011646;C/C=C/C1=CC2=CC(=O)[C@@](C)(OC(=O)c3c(C)cc(O)cc3O)[C@@H](O)[C@@H]2CO1;2;No;C/C=C/C1=CC2=CC(=O)[C@](C)([C@H]([C@@H]2CO1)O)OC(=O)c1c(C)cc(cc1O)O;0.075053163;1;-10.2;5
CHEMBL2011647;Cc1cc(O)cc(O)c1C(=O)O[C@H]1[C@@H]2COC(/C=C/CO)=CC2=CC(=O)[C@@]1(C)O;2;No;Cc1cc(cc(c1C(=O)O[C@H]1[C@@H]2COC(=CC2=CC(=O)[C@@]1(C)O)/C=C/CO)O)O;0.058045119;1;-10.2;6
CHEMBL2011650;C[C@H]1O[C@@H](c2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)C[C@H](O)[C@@H]1O;1;No;c1(cc(c2c(c1[C@H]1C[C@@H]([C@@H]([C@@H](C)O1)O)O)oc(cc2=O)c1ccc(cc1)O)O)O;0.079928242;1;-10.2;2
CHEMBL2011687;N=C(N)NCCCCNC(=O)[C@H]1C[C@H]2CC[C@@H](O)C[C@H]2N1C(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](O)Cc1ccc(O)cc1;3;No;N=C(N)NCCCCNC(=O)[C@@H]1N([C@H]2[C@@H](C1)CC[C@H](C2)O)C(=O)[C@H](NC(=O)[C@@H](Cc1ccc(cc1)O)O)Cc1ccccc1;0.096074231;1;-11.1;13
CHEMBL2011794;O=C(NCc1ccc(O)cc1O)c1cc([C@]23C[C@H]4C[C@H](C[C@H](C4)C2)C3)c(O)cc1O;0;No;O=C(c1cc([C@@]23C[C@@H]4C[C@@H](C[C@@H](C4)C2)C3)c(O)cc1O)NCc1ccc(O)cc1O;0.035435695;1;-11;4
CHEMBL2011795;COc1cc(O)c(C(=O)NCc2ccc(O)cc2O)cc1[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2;0;No;COc1cc(c(C(=O)NCc2ccc(cc2O)O)cc1[C@@]12C[C@@H]3C[C@@H](C[C@@H](C3)C1)C2)O;0.035401549;1;-10.6;5
CHEMBL20165;Cc1cn([C@H]2C[C@H](O)[C@H](CNC(=O)C[C@]3(C)C[C@H](O)CN3)O2)c(=O)[nH]c1=O;3;No;Cc1cn([C@H]2C[C@@H]([C@H](CNC(=O)C[C@]3(C)C[C@@H](CN3)O)O2)O)c(=O)[nH]c1=O;0.096609198;1;-10.2;5
CHEMBL2018851;Nc1ncnc2c1ncn2[C@@H]1O[C@H](CN(CCCc2ccccn2)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O;3;No;Nc1ncnc2n(cnc12)[C@H]1[C@@H]([C@@H]([C@@H](CN(CCCc2ncccc2)CC[C@H](N)C(=O)O)O1)O)O;0.040954158;1;-9.8;11
CHEMBL2018853;Nc1ncnc2c1ncn2[C@@H]1O[C@H](CN(CCCc2c[nH]c3ccccc23)CC[C@H](N)C(=O)O)[C@@H](O)[C@H]1O;3;No;Nc1ncnc2n(cnc12)[C@H]1[C@@H]([C@@H]([C@@H](CN(CCCc2c[nH]c3ccccc23)CC[C@H](N)C(=O)O)O1)O)O;0.090344243;1;-10.9;11
CHEMBL2021340;Nc1nc(NC[C@@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O;1;No;Nc1nc(NC[C@H](c2ccccc2)O)nc2n(cnc12)[C@H]1[C@@H]([C@@H]([C@@H](CO)O1)O)O;0.102506846;1;-11.2;6
CHEMBL2021356;C[C@]12C[C@H](O)[C@@H]3[C@H](CCC4=CC(=O)C=C[C@@]43C)[C@H]1CC[C@]2(O)C(=O)CO[C@@H]1O[C@@H](CO)[C@@H](O)[C@H](O)[C@H]1O;2;No;C[C@]12C[C@@H]([C@@H]3[C@H](CCC4=CC(=O)C=C[C@]34C)[C@H]1CC[C@@]2(C(=O)CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](CO)O1)O)O)O)O)O;0.089941397;1;-10.2;5
CHEMBL2021381;Nc1nc(NC[C@@H](O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O;1;No;Nc1nc(NC[C@H](c2ccccc2)O)nc2n(cnc12)[C@H]1[C@@H]([C@@H]([C@@H](CO)O1)O)O;0.086216815;1;-11.3;6
CHEMBL2022407;C[C@@H]1O[C@H](OCc2cc(O)c3c(c2)C(=O)c2cccc(O)c2C3=O)C[C@H](N)[C@H]1O;0;No;C[C@H]1[C@@H]([C@H](C[C@H](O1)OCc1cc(c2c(c1)C(=O)c1cccc(c1C2=O)O)O)N)O;0.123278253;1;-10.4;3
CHEMBL2022410;C[C@H]1O[C@H](OCc2cc(O)c3c(c2)C(=O)c2cccc(O)c2C3=O)C[C@H](N)[C@@H]1O;0;No;C[C@@H]1[C@H]([C@H](C[C@H](O1)OCc1cc(c2c(c1)C(=O)c1cccc(c1C2=O)O)O)N)O;0.104154423;1;-10.4;3
CHEMBL2023364;CC(C)=CC[C@]1(C)C(=O)[C@@]2(C[C@H]3[C@@H](CC[C@@]3(C)O)[C@](C)(O)C2)C(=O)C(C(=O)C(C)C)=C1O;2;No;CC(=CC[C@]1(C)C(=O)[C@@]2(C[C@H]3[C@@H](CC[C@@]3(C)O)[C@@](C)(C2)O)C(=O)C(=C1O)C(=O)C(C)C)C;0.057268295;1;-9.9;5
CHEMBL2023573;O=c1c(O[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O[C@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;1;No;O=c1c(O[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O[C@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@H]2O)c(oc2cc(O)cc(O)c12)c1ccc(O)cc1;0.110470153;1;-10.9;6
CHEMBL2024574;C/C=C/C1=CC2=CC(=O)[C@](C)(OC(=O)c3c(C)cc(O)cc3O)[C@H](O)[C@@H]2CO1;2;No;C/C=C/C1=CC2=CC(=O)[C@@](C)([C@@H]([C@@H]2CO1)O)OC(=O)c1c(C)cc(cc1O)O;0.019244194;1;-10.1;5
CHEMBL2024575;C/C=C/C1=CC2=CC(=O)[C@](C)(O)[C@H](OC(=O)c3c(C)cc(O)cc3O)[C@H]2CO1;2;No;C/C=C/C1=CC2=CC(=O)[C@@](C)([C@@H]([C@H]2CO1)OC(=O)c1c(C)cc(cc1O)O)O;0.032252111;1;-10.4;5
CHEMBL2029050;C[C@H]1[C@@H](O)[C@H](O)[C@H](O)CN1Cc1ccccc1O[C@@H]1O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]1O;0;No;C[C@H]1[C@H]([C@@H]([C@@H](CN1Cc1ccccc1O[C@H]1[C@H]([C@H]([C@H]([C@H](CO)O1)O)O)O)O)O)O;0.105095543;1;-10.3;5
CHEMBL2032128;O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)OC1CCNCC1;3;No;O=CN(O)C[C@@H](CC1CCCC1)C(=O)N1CCC[C@H]1C(=O)NC(=O)OC1CCNCC1;0.065666847;1;-10;9
CHEMBL2032411;O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12;1;No;OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](O)[C@H](O[C@H]2Oc2c(oc3cc(O)cc(O)c3c2=O)c2ccc(O)cc2)CO)[C@H](O)[C@@H](O)[C@@H]1O;0.047065608;1;-10.7;7
CHEMBL2035859;CC(=O)Oc1ccc(/C=C/C(=O)OC[C@H]2O[C@@](CO)(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](OC(=O)/C=C/c3ccc(OC(C)=O)cc3)[C@@H]2O)cc1;0;No;CC(=O)Oc1ccc(/C=C/C(=O)OC[C@@H]2[C@H]([C@@H]([C@@](CO)(O2)O[C@@H]2[C@@H]([C@H]([C@@H]([C@@H](CO)O2)O)O)O)OC(=O)/C=C/c2ccc(cc2)OC(=O)C)O)cc1;0.120687932;1;-10.8;19
CHEMBL2036483;O=C(OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1;0;No;O=C(OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O)c1ccccc1;0.054615289;1;-10.7;6
CHEMBL2036484;O=Cc1cc(O)ccc1O[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@H]1O;0;No;O=Cc1cc(O)ccc1O[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O)[C@H](O)[C@H]1O;0.0480217;1;-10.5;7
CHEMBL2036489;O=C(OC[C@H]1O[C@@H](Oc2ccc(O)cc2COC(=O)[C@@]2(O)[C@H](O)C=CC(=O)[C@@H]2O)[C@H](OC(=O)c2ccccc2)[C@@H](O)[C@@H]1O)c1ccccc1;0;No;O=C(OC[C@H]1O[C@@H](Oc2ccc(O)cc2COC(=O)[C@@]2(O)[C@H](O)C=CC(=O)[C@@H]2O)[C@H](OC(=O)c2ccccc2)[C@@H](O)[C@@H]1O)c1ccccc1;0.054919019;1;-11.4;13
CHEMBL2036490;O=C(OC[C@H]1O[C@@H](Oc2ccc(O)cc2COC(=O)c2cccc(O)c2O)[C@H](OC(=O)c2ccccc2)[C@@H](O)[C@@H]1O)c1ccccc1;0;No;O=C(OC[C@H]1O[C@@H](Oc2ccc(O)cc2COC(=O)c2cccc(O)c2O)[C@H](OC(=O)c2ccccc2)[C@@H](O)[C@@H]1O)c1ccccc1;0.079628944;1;-11.4;13
CHEMBL2037042;COc1cc2oc(-c3ccc(O)c(O)c3)c(O[C@@H]3O[C@H](CO[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@@H](O)[C@H](O)[C@H]3O)c(=O)c2c(O)c1O;1;No;COc1cc2c(c(=O)c(c(c3ccc(c(c3)O)O)o2)O[C@H]2[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]3[C@@H]([C@@H]([C@H]([C@H](C)O3)O)O)O)O2)O)O)O)c(c1O)O;0.060258307;1;-11.4;7
CHEMBL2041753;CC(C)CN(C[C@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OC[C@H](O)[C@@H]12)S(=O)(=O)c1ccc(N)cc1;3;No;CC(C)CN(C[C@@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1[C@H](CO2)O)O)S(=O)(=O)c1ccc(cc1)N;0.120115176;1;-10.9;12
CHEMBL2041757;CNc1nc2ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)O[C@H]3CO[C@H]4OC[C@H](O)[C@@H]34)cc2o1;3;No;CNc1nc2ccc(cc2o1)S(=O)(=O)N(CC(C)C)C[C@H]([C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@@H]2[C@H]1[C@H](CO2)O)O;0.10370139;1;-11;13
CHEMBL2048528;COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](COC(=O)c3cc(OC)c(O)c(OC)c3)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1[C@H](O)[C@@H]1O[C@@]12C;0;No;COC(=O)C1=CO[C@H]([C@H]2[C@@H]1[C@@H]([C@H]1[C@]2(C)O1)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](COC(=O)c2cc(c(c(c2)OC)O)OC)O1)O)O)O;0.099943019;1;-10.7;10
CHEMBL2048639;COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@](C)(O)[C@@H](O)[C@@H](O)[C@]12O;2;No;COC(=O)C1=CO[C@H]([C@@H]2[C@](C)([C@H]([C@H]([C@]12O)O)O)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O;0.119705915;1;-10;5
CHEMBL2057465;C/C(N)=C1\C(=O)Nc2ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@@H](Cc3ccccc3)NC(=O)O[C@H]3CO[C@H]4OCC[C@@H]34)cc21;3;No;O=S(=O)(N(C[C@@H](O)[C@H](NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)Cc1ccccc1)CC(C)C)c1cc2c(NC(=O)/C/2=C(/N)\C)cc1;0.101510681;1;-9.9;13
CHEMBL2059080;COc1ccc(-c2cc(=O)c3c(O)cc(O[C@H]4O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]4O)cc3o2)cc1O;1;No;COc1ccc(c2cc(=O)c3c(cc(cc3o2)O[C@@H]2[C@H]([C@@H]([C@H]([C@H](CO)O2)O)O)O)O)cc1O;0.116648003;1;-10.8;5
CHEMBL2059295;Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)[C@@H](O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O)C3;1;No;Cc1cc(=O)c2c(c3c(cc2o1)OC(C)(C)[C@H](C3)O[C@@H]1[C@H]([C@@H]([C@H]([C@H](CO)O1)O)O)O)O;0.08855848;1;-10.6;3
CHEMBL2063149;CC(C)[C@@H]1C[C@@H](O)[C@@H]2[C@@]1(CO)CC[C@@]1(C)[C@H]3C(=CC[C@]21C)C1=C(C[C@H]3O)C(C)(C)[C@@H](O)CC1;2;No;CC(C)[C@@H]1C[C@H]([C@@H]2[C@@]1(CO)CC[C@@]1(C)[C@H]3C(=CC[C@]21C)C1=C(C[C@H]3O)C(C)(C)[C@H](CC1)O)O;0.097338587;1;-11.1;2
CHEMBL2063150;CC(C)[C@@H]1[C@H](O)[C@@H](O)[C@@H]2[C@@]1(CO)CC[C@@]1(C)[C@H]3C(=CC[C@]21C)C1=C(C[C@@H]3O)C(C)(C)[C@@H](O)CC1;2;No;CC(C)[C@@H]1[C@@H]([C@H]([C@@H]2[C@@]1(CO)CC[C@@]1(C)[C@H]3C(=CC[C@]21C)C1=C(C[C@@H]3O)C(C)(C)[C@H](CC1)O)O)O;0.06454514;1;-10.2;2
CHEMBL2063481;CCCCCCCCCCCCCC[C@@H](O)[C@@H](O)[C@H](CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)NC(=O)NCCCCCc1ccccc1;2;No;CCCCCCCCCCCCCC[C@H]([C@H]([C@H](CO[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)NC(=O)NCCCCCc1ccccc1)O)O;0.08356984;1;-9.8;26
CHEMBL2064783;C[C@@H]1CC[C@H]2C(C)(C)[C@@H](O)[C@H](O)C[C@]2(C)[C@@]12Cc1c(O)cc(C(=O)[O-])c(C=O)c1O2;0;No;[C@@]12([C@@]3([C@H](C([C@H]([C@@H](C3)O)O)(C)C)CC[C@H]1C)C)Cc1c(c(c(cc1O)C(=O)[O-])C=O)O2;0.071063161;1;-10;2
CHEMBL2068904;CC(/C=N/OCCCN)=C\[C@H]1CC[C@]2(O)[C@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C;2;No;C/C(=C\[C@H]1CC[C@@]2([C@H]3CC[C@@H]4C[C@@H](CC[C@]4(C)[C@@H]3CC[C@]12C)O)O)/C=N/OCCCN;0.064635932;1;-10.6;8
CHEMBL2068947;C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](/C=N/OCCCCN)CC[C@]12O;2;No;[C@@]12([C@](CC[C@@H]3[C@@]4([C@H](CC[C@@H]13)C[C@H](CC4)O)C)([C@@H](CC2)/C=N/OCCCCN)C)O;0.11001844;1;-10.5;7
CHEMBL2070375;O=c1[nH]c(=O)n([C@@H]2O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)O[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)cc1-c1ccccc1;1;No;O=c1c(cn(c(=O)[nH]1)[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)O[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H]1O)c1ccccc1;0.080524497;1;-10.1;10
CHEMBL2071189;CC(C)(O)[C@H](O)CC[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C;2;No;CC(C)([C@@H](CC[C@@](C)([C@H]1CC[C@]2(C3=CC(=O)[C@@H]4C[C@H]([C@H](C[C@]4(C)[C@H]3CC[C@]12C)O)O)O)O)O)O;0.103290305;1;-10.7;5
CHEMBL207172;O=C(O[C@H]1CO[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;0;No;O([C@@H]1OC[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)C(=O)c1cc(O)c(O)c(O)c1;0.085201487;1;-12.4;12
CHEMBL2074958;O=C(O)[C@H]1O[C@@H](Oc2ccc(-c3cc(=O)c4c(O)cc(O)cc4o3)cc2O)[C@H](O)[C@@H](O)[C@@H]1O;1;No;O=C(O)[C@H]1O[C@@H](Oc2ccc(c3oc4c(c(=O)c3)c(O)cc(O)c4)cc2O)[C@H](O)[C@@H](O)[C@@H]1O;0.087125659;1;-10.1;4
CHEMBL2087115;O=C(O[C@H]1CCCC[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;0;No;Oc1cc(cc(O)c1O)C(=O)O[C@H]1CCCC[C@H]1OC(=O)c1cc(O)c(O)c(O)c1;0.122408234;1;-10.5;6
CHEMBL2087127;O=C(Oc1ccc2ccccc2c1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;0;No;O=C(Oc1ccc2ccccc2c1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;0.066463888;1;-11.6;6
CHEMBL2087141;CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)C3=CC[C@]12C;2;No;CC(C)(CC[C@H]([C@@](C)([C@@H]1CC[C@]2(C3=CC(=O)[C@@H]4C[C@H]([C@H](C[C@]4(C)C3=CC[C@]12C)O)O)O)O)O)O;0.110176243;1;-9.9;5
CHEMBL2087142;CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@H]4C[C@@H](O)C[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C;2;No;CC(C)(CC[C@H]([C@@](C)([C@H]1CC[C@]2(C3=CC(=O)[C@H]4C[C@H](C[C@H]([C@]4(C)[C@H]3CC[C@]12C)O)O)O)O)O)O;0.084096298;1;-10.2;5
CHEMBL2087146;C[C@@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C;2;No;C[C@@H]([C@@H](CCC(C)(C)O)O)[C@H]1CC[C@@]2(C3=CC(=O)[C@@H]4C[C@H](CC[C@]4(C)[C@@H]3CC[C@]12C)O)O;0.070771135;1;-10.2;5
CHEMBL2087147;C=C(CCCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@H]4C[C@@H](O)[C@@H](O)[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C;2;No;C=C(CCCC(C)(C)O)[C@H]1CC[C@]2(C3=CC(=O)[C@H]4C[C@H]([C@H]([C@H]([C@]4(C)[C@H]3CC[C@]12C)O)O)O)O;0.116575904;1;-10.4;5
CHEMBL2087148;CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@]2(O)C3=CC(=O)[C@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C;2;No;CC(C)(CC[C@H]([C@@](C)([C@H]1CC[C@@]2(C3=CC(=O)[C@H]4C[C@H]([C@H](C[C@]4(C)[C@H]3CC[C@]12C)O)O)O)O)O)O;0.074083164;1;-10.8;5
CHEMBL2087149;CC(C)(O)CCC[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@H]4C[C@@H](O)[C@@H](O)[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C;2;No;CC(C)(CCC[C@@](C)([C@H]1CC[C@]2(C3=CC(=O)[C@H]4C[C@H]([C@H]([C@H]([C@]4(C)[C@H]3CC[C@]12C)O)O)O)O)O)O;0.116550408;1;-10.5;5
CHEMBL2092982;CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@@H]1O;3;No;CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)[C@H](C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@@H]1O)O;0.103860036;1;-11.9;12
CHEMBL2093118;NCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NS(=O)(=O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O;3;No;n1cnc(N)c2ncn(c12)[C@H]1[C@@H]([C@@H]([C@@H](COS(=O)(=O)NC(=O)[C@@H](NC(=O)CN)Cc2c[nH]c3c2cccc3)O1)O)O;0.072638355;1;-10;10
CHEMBL2093884;CC[C@@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@@H]2C[C@H](N)[C@@H](O)[C@@H](C)O2)C1)C(=O)c1ccccc1C3=O;0;No;CC[C@]1(Cc2c(c3c(c(c2[C@H](C1)O[C@@H]1C[C@@H]([C@H]([C@@H](C)O1)O)N)O)C(=O)c1ccccc1C3=O)O)O;0.101784989;1;-11.2;3
CHEMBL2094029;C[C@@H]1O[C@H](O[C@H]2C[C@](O)(CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@@H]1O;0;No;C[C@H]1[C@H]([C@H](C[C@H](O1)O[C@H]1C[C@](CO)(Cc2c(c3c(c(c12)O)C(=O)c1ccccc1C3=O)O)O)N)O;0.092711404;1;-10.5;3
CHEMBL2094055;CC[C@@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](N)[C@H](O)[C@@H](C)O2)C1)C(=O)c1ccccc1C3=O;0;No;CC[C@]1(Cc2c(c3c(c(c2[C@H](C1)O[C@H]1C[C@@H]([C@@H]([C@@H](C)O1)O)N)O)C(=O)c1ccccc1C3=O)O)O;0.108891733;1;-10.9;3
CHEMBL2095128;Cc1ccc(O)c(/C=N/NC(=O)C2=NNC(c3ccccc3)(c3ccccc3)C2)c1;3;No;Cc1cc(/C=N/NC(=O)C2=NNC(C2)(c2ccccc2)c2ccccc2)c(cc1)O;0.07989163;1;-11.3;6
CHEMBL2096900;O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;0;No;c1cc(ccc1CCC(=O)c1c(cc(cc1O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O)O)O;0.062990896;1;-10.7;7
CHEMBL2103763;O=C1c2c(O)cccc2[C@H]([C@H]2O[C@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)c2cc(CO)cc(O)c21;0;No;OC[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)[C@H]1c2c(c(O)ccc2)C(=O)c2c1cc(CO)cc2O;0.108215518;1;-10.1;3
CHEMBL2105288;NC[C@@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](NC(CO)CO)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O;2;No;NC[C@H]1[C@H]([C@@H]([C@@H](N)[C@H](O1)O[C@@H]1[C@@H](N)C[C@@H](NC(CO)CO)[C@@H]([C@H]1O)O[C@@H]1[C@@H]([C@@H](N)[C@@H]([C@@H](CO)O1)O)O)O)O;0.10572692;1;-9.9;10
CHEMBL2105403;CN[C@@H]1[C@@H](O)[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3OC(CN)=CC[C@H]3N)[C@H]2O)OC[C@]1(C)O;2;No;CN[C@@H]1[C@H]([C@@H](O[C@H]2[C@@H](C[C@@H]([C@H]([C@H]2O)O[C@@H]2[C@@H](CC=C(CN)O2)N)N)N)OC[C@]1(C)O)O;0.036590111;1;-10.3;6
CHEMBL2106047;C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(OCCN5CCOCC5)cc(O)c4c3=O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O;1;No;c1(c(c2cc(c(cc2)O)O)oc2c(c1=O)c(cc(c2)OCCN1CCOCC1)O)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO[C@H]2[C@@H]([C@@H]([C@H]([C@H](C)O2)O)O)O)O1)O)O)O;0.106549986;1;-10.4;10
CHEMBL2110204;Cc1cc(SC2=C(O)O[C@](CCc3ccc(O)cc3)(C(C)C)CC2=O)c(C(C)(C)C)cc1OS(C)(=O)=O;3;No;Cc1cc(c(C(C)(C)C)cc1OS(=O)(=O)C)SC1=C(O)O[C@](CCc2ccc(cc2)O)(C(C)C)CC1=O;0.082167171;1;-10.5;9
CHEMBL2111796;C[C@]12CC[C@@H]3[C@@H](C[C@@H](O)[C@H]4C/C(=N\OCCCN)CC[C@@]43C)[C@@H]1CC[C@H]2O;2;No;C[C@]12CC[C@@H]3[C@@H](C[C@H]([C@H]4C/C(=N\OCCCN)/CC[C@]34C)O)[C@@H]1CC[C@H]2O;0.05261356;1;-10.3;5
CHEMBL2111797;C[C@@]12CC[C@@H]3[C@@H](C[C@H](O)[C@H]4C/C(=N\OCCN)CC[C@@]43C)[C@@H]1CC[C@@H]2O;2;No;C[C@@]12CC[C@@H]3[C@@H](C[C@@H]([C@H]4C/C(=N\OCCN)/CC[C@]34C)O)[C@@H]1CC[C@@H]2O;0.122720771;1;-10.2;4
