Compound;Model ID;Energy;nRot
PubChem-90850239;1;-8.1;14
PubChem-101458517;1;-8.1;9
PubChem-138315804;1;-8.1;31
PubChem-57673774;1;-8.1;24
PubChem-13889652;1;-8.1;7
PubChem-117750546;1;-8.1;15
PubChem-88972605;1;-8.1;14
PubChem-10816488;1;-8.1;10
PubChem-44414821;1;-8.1;18
PubChem-20014948;1;-8.1;10
PubChem-138293614;1;-8.1;WARNING:
PubChem-122211022;1;-8.1;9
PubChem-134174408;1;-8.1;12
PubChem-90886198;1;-8.1;13
PubChem-126734182;1;-8.1;10
PubChem-13962915;1;-8.1;13
PubChem-85274305;1;-8.1;7
PubChem-35024006;1;-8.1;14
PubChem-107221670;1;-8.1;5
PubChem-54677010;1;-8.1;8
PubChem-70995019;1;-8.1;8
PubChem-70387120;1;-8.1;25
PubChem-129192019;1;-8.1;3
PubChem-101930401;1;-8.1;12
PubChem-88211895;1;-8.1;19
PubChem-20018919;1;-8.1;13
PubChem-54718713;1;-8.1;6
PubChem-2018723;1;-8.1;9
PubChem-18495002;1;-8.1;15
PubChem-71222090;1;-8.1;9
PubChem-134765320;1;-8.1;WARNING:
PubChem-24830485;1;-8.1;23
PubChem-137488326;1;-8.1;10
PubChem-60071751;1;-8.1;11
PubChem-22297415;1;-8.1;7
PubChem-22659585;1;-8.1;14
PubChem-68986251;1;-8.1;8
PubChem-112350874;1;-8.1;6
PubChem-57720182;1;-8.1;10
PubChem-54222101;1;-8;21
PubChem-138302887;1;-8;20
PubChem-137383790;1;-8;10
PubChem-15725660;1;-8;16
PubChem-124146612;1;-8;31
PubChem-68984948;1;-8;6
PubChem-101769341;1;-8;7
PubChem-100017278;1;-8;8
PubChem-79634592;1;-8;6
PubChem-53360092;1;-8;14
PubChem-89013693;1;-8;11
PubChem-44452048;1;-8;6
PubChem-42634931;1;-8;7
PubChem-132206443;1;-8;5
PubChem-44219740;1;-8;8
PubChem-69412490;1;-8;7
PubChem-87254429;1;-8;10
PubChem-60087048;1;-8;20
PubChem-130330386;1;-8;5
PubChem-17755045;1;-8;25
PubChem-102123492;1;-8;11
PubChem-57764689;1;-8;16
PubChem-91858092;1;-8;11
PubChem-21550270;1;-8;20
PubChem-138175415;1;-8;WARNING:
PubChem-53946447;1;-8;20
PubChem-80095480;1;-8;6
PubChem-138255217;1;-8;18
PubChem-129905285;1;-8;11
PubChem-135300706;1;-8;WARNING:
PubChem-138249824;1;-8;32
PubChem-125416115;1;-8;10
PubChem-23805324;1;-8;13
PubChem-124163997;1;-8;24
PubChem-21361250;1;-8;18
PubChem-90664008;1;-8;WARNING:
PubChem-138202265;1;-8;WARNING:
PubChem-71427153;1;-8;11
PubChem-124900422;1;-8;4
PubChem-117240679;1;-8;5
PubChem-57908358;1;-8;9
PubChem-100953222;1;-8;11
PubChem-10485632;1;-8;24
PubChem-69440821;1;-8;7
PubChem-6325773;1;-8;7
PubChem-138306656;1;-8;32
PubChem-59779280;1;-8;5
PubChem-90800821;1;-8;7
PubChem-138273133;1;-8;WARNING:
PubChem-70188935;1;-8;17
PubChem-131841012;1;-8;17
PubChem-137439883;1;-8;WARNING:
PubChem-100984259;1;-8;WARNING:
PubChem-71694420;1;-8;11
PubChem-129060656;1;-8;7
PubChem-90469967;1;-8;14
PubChem-57741045;1;-8;10
PubChem-123886633;1;-8;9
PubChem-102263111;1;-8;7
PubChem-22524397;1;-8;14
PubChem-101387703;1;-8;20
PubChem-85149933;1;-8;13
PubChem-69445813;1;-8;5
PubChem-11814492;1;-8;23
PubChem-102276951;1;-8;13
PubChem-9977414;1;-8;8
PubChem-129448077;1;-8;4
PubChem-89473179;1;-8;8
PubChem-122165044;1;-8;2
PubChem-44231023;1;-8;8
PubChem-70679074;1;-8;WARNING:
PubChem-11800539;1;-8;12
PubChem-59223462;1;-8;14
PubChem-134763863;1;-8;32
PubChem-44597810;1;-8;0
PubChem-83357187;1;-8;1
PubChem-138258079;1;-8;31
PubChem-136020446;1;-8;7
PubChem-381748;1;-8;3
PubChem-46210881;1;-8;7
PubChem-101709357;1;-8;17
PubChem-131831577;1;-8;2
PubChem-90311944;1;-8;7
PubChem-24850407;1;-8;6
PubChem-11048334;1;-8;6
PubChem-134495574;1;-8;11
PubChem-134750035;1;-8;32
PubChem-59335267;1;-8;26
PubChem-67677762;1;-8;11
