Compound,Model ID,Energy,nRot
CHEMBL2377243,1,-10.5,5
CHEMBL1689200,1,-10.5,6
CHEMBL497893,1,-10.5,6
CHEMBL354616,1,-10.5,9
CHEMBL254440,1,-10.5,9
CHEMBL1874127,1,-10.5,4
CHEMBL453191,1,-10.5,6
CHEMBL2385172,1,-10.5,7
CHEMBL1159626,1,-10.5,11
CHEMBL1976273,1,-10.5,9
CHEMBL2036484,1,-10.5,7
CHEMBL1088763,1,-10.5,7
CHEMBL258876,1,-10.5,14
CHEMBL1075849,1,-10.5,14
CHEMBL95480,1,-10.5,14
CHEMBL171434,1,-10.5,10
CHEMBL462992,1,-10.5,4
CHEMBL4090955,1,-10.5,7
CHEMBL566961,1,-10.5,7
CHEMBL109330,1,-10.5,5
CHEMBL1207933,1,-10.5,8
CHEMBL28670,1,-10.5,4
CHEMBL3348847,1,-10.5,5
CHEMBL605966,1,-10.5,5
CHEMBL3039237,1,-10.5,7
CHEMBL1258260,1,-10.5,9
CHEMBL487417,1,-10.5,3
CHEMBL1929025,1,-10.5,8
CHEMBL2437492,1,-10.5,10
CHEMBL1088198,1,-10.5,6
CHEMBL28742,1,-10.5,11
CHEMBL3409744,1,-10.5,13
CHEMBL1513359,1,-10.5,7
CHEMBL1207932,1,-10.5,9
CHEMBL1077923,1,-10.5,16
CHEMBL1956773,1,-10.5,11
CHEMBL1474771,1,-10.5,7
CHEMBL562562,1,-10.5,8
CHEMBL578869,1,-10.5,6
CHEMBL2110204,1,-10.5,9
CHEMBL3593566,1,-10.5,5
CHEMBL4114949,1,-10.5,7
CHEMBL355806,1,-10.5,17
CHEMBL1984410,1,-10.5,7
CHEMBL429911,1,-10.5,7
CHEMBL3593564,1,-10.5,6
CHEMBL256568,1,-10.5,6
CHEMBL2094029,1,-10.5,3
CHEMBL383262,1,-10.5,5
CHEMBL1888642,1,-10.5,6
CHEMBL2068947,1,-10.5,7
CHEMBL464004,1,-10.5,7
CHEMBL1922994,1,-10.5,5
CHEMBL3318858,1,-10.5,7
CHEMBL3596226,1,-10.5,8
CHEMBL151824,1,-10.5,12
CHEMBL3422764,1,-10.5,7
CHEMBL150264,1,-10.5,13
CHEMBL251086,1,-10.5,5
CHEMBL4072389,1,-10.5,1
CHEMBL518255,1,-10.5,4
CHEMBL3140179,1,-10.5,10
CHEMBL2311873,1,-10.5,4
CHEMBL3605639,1,-10.5,13
CHEMBL1394423,1,-10.5,6
CHEMBL2303983,1,-10.5,8
CHEMBL2139815,1,-10.5,5
CHEMBL241010,1,-10.5,6
CHEMBL434185,1,-10.5,11
CHEMBL3261680,1,-10.5,7
CHEMBL136183,1,-10.5,12
CHEMBL2087115,1,-10.5,6
CHEMBL1760820,1,-10.5,7
CHEMBL509190,1,-10.5,6
CHEMBL428060,1,-10.5,5
CHEMBL3098860,1,-10.5,10
CHEMBL3714949,1,-10.5,4
CHEMBL2087149,1,-10.5,5
CHEMBL1208407,1,-10.5,12
CHEMBL423702,1,-10.4,7
CHEMBL467341,1,-10.4,7
CHEMBL390123,1,-10.4,9
CHEMBL1363358,1,-10.4,9
CHEMBL2331656,1,-10.4,3
CHEMBL574786,1,-10.4,6
CHEMBL376851,1,-10.4,10
CHEMBL329699,1,-10.4,14
CHEMBL390166,1,-10.4,15
CHEMBL252983,1,-10.4,7
CHEMBL604700,1,-10.4,9
CHEMBL495642,1,-10.4,6
CHEMBL467337,1,-10.4,12
CHEMBL359156,1,-10.4,12
CHEMBL1224889,1,-10.4,5
CHEMBL1941000,1,-10.4,9
CHEMBL1183081,1,-10.4,10
CHEMBL117310,1,-10.4,8
CHEMBL448072,1,-10.4,12
CHEMBL596145,1,-10.4,9
CHEMBL433195,1,-10.4,12
CHEMBL3330795,1,-10.4,4
CHEMBL3605644,1,-10.4,13
CHEMBL122847,1,-10.4,7
CHEMBL140062,1,-10.4,17
CHEMBL2303981,1,-10.4,9
CHEMBL3113589,1,-10.4,7
CHEMBL1332209,1,-10.4,3
CHEMBL570255,1,-10.4,3
CHEMBL1689199,1,-10.4,6
CHEMBL3798125,1,-10.4,25
CHEMBL2087147,1,-10.4,5
CHEMBL3953607,1,-10.4,5
CHEMBL1183046,1,-10.4,12
CHEMBL2160187,1,-10.4,6
CHEMBL373926,1,-10.4,8
CHEMBL1456897,1,-10.4,5
CHEMBL3397952,1,-10.4,5
CHEMBL3330798,1,-10.4,5
CHEMBL2024575,1,-10.4,5
CHEMBL479247,1,-10.4,6
CHEMBL1939387,1,-10.4,6
CHEMBL3350491,1,-10.4,8
CHEMBL2181060,1,-10.4,7
CHEMBL2022410,1,-10.4,3
CHEMBL2159103,1,-10.4,6
CHEMBL2437366,1,-10.4,6
CHEMBL1882473,1,-10.4,6
CHEMBL1824197,1,-10.4,9
CHEMBL3354671,1,-10.4,7
CHEMBL563870,1,-10.4,9
CHEMBL254647,1,-10.4,7
CHEMBL591073,1,-10.4,12
CHEMBL495848,1,-10.4,8
CHEMBL444923,1,-10.4,15
CHEMBL2303790,1,-10.4,8
CHEMBL356651,1,-10.4,14
CHEMBL554393,1,-10.4,13
CHEMBL115909,1,-10.4,5
CHEMBL3609496,1,-10.4,6
CHEMBL2419617,1,-10.4,10
CHEMBL1770913,1,-10.4,10
CHEMBL3120847,1,-10.4,10
CHEMBL362206,1,-10.4,6
CHEMBL430663,1,-10.4,15
CHEMBL446770,1,-10.4,14
CHEMBL3891080,1,-10.4,6
CHEMBL498463,1,-10.4,10
CHEMBL476674,1,-10.4,6
CHEMBL2303988,1,-10.4,8
CHEMBL1806664,1,-10.4,8
CHEMBL233619,1,-10.4,10
CHEMBL2022407,1,-10.4,3
CHEMBL1950122,1,-10.4,8
CHEMBL3707056,1,-10.4,8
CHEMBL121785,1,-10.4,6
CHEMBL2106047,1,-10.4,10
CHEMBL33541,1,-10.4,6
CHEMBL1095958,1,-10.4,3
CHEMBL517516,1,-10.4,5
CHEMBL171865,1,-10.4,14
CHEMBL3707057,1,-10.4,6
CHEMBL200756,1,-10.4,7
CHEMBL1992923,1,-10.4,3
CHEMBL340040,1,-10.4,5
CHEMBL3663855,1,-10.4,8
CHEMBL352589,1,-10.4,8
CHEMBL1950121,1,-10.4,8
CHEMBL1357921,1,-10.4,3
CHEMBL1230349,1,-10.4,7
CHEMBL325885,1,-10.4,12
CHEMBL480657,1,-10.4,5
CHEMBL1258259,1,-10.4,8
CHEMBL516247,1,-10.4,7
CHEMBL1095315,1,-10.3,15
CHEMBL1207728,1,-10.3,10
CHEMBL2303848,1,-10.3,9
CHEMBL3621761,1,-10.3,3
CHEMBL96697,1,-10.3,12
CHEMBL3608856,1,-10.3,8
CHEMBL95478,1,-10.3,7
CHEMBL469162,1,-10.3,4
CHEMBL1209497,1,-10.3,15
CHEMBL1082561,1,-10.3,12
CHEMBL1871261,1,-10.3,2
CHEMBL1973871,1,-10.3,9
CHEMBL2111796,1,-10.3,5
CHEMBL168384,1,-10.3,9
CHEMBL1090384,1,-10.3,7
CHEMBL17236,1,-10.3,8
CHEMBL480066,1,-10.3,11
CHEMBL227901,1,-10.3,13
CHEMBL115578,1,-10.3,6
CHEMBL4061024,1,-10.3,11
CHEMBL1199189,1,-10.3,6
CHEMBL55428,1,-10.3,11
CHEMBL1808209,1,-10.3,5
CHEMBL176613,1,-10.3,16
CHEMBL1819448,1,-10.3,11
CHEMBL513213,1,-10.3,5
CHEMBL483830,1,-10.3,6
CHEMBL518406,1,-10.3,2
CHEMBL1384,1,-10.3,6
CHEMBL466931,1,-10.3,10
CHEMBL468664,1,-10.3,8
CHEMBL4071406,1,-10.3,6
CHEMBL520776,1,-10.3,10
CHEMBL391049,1,-10.3,7
CHEMBL466133,1,-10.3,4
CHEMBL3596386,1,-10.3,15
CHEMBL470250,1,-10.3,5
CHEMBL1385693,1,-10.3,9
CHEMBL1087542,1,-10.3,6
CHEMBL22301,1,-10.3,9
CHEMBL494133,1,-10.3,9
CHEMBL387644,1,-10.3,15
CHEMBL2409389,1,-10.3,5
CHEMBL3359536,1,-10.3,7
CHEMBL3896204,1,-10.3,7
CHEMBL361963,1,-10.3,13
CHEMBL3793714,1,-10.3,11
CHEMBL283616,1,-10.3,5
CHEMBL3617997,1,-10.3,4
CHEMBL1945733,1,-10.3,11
CHEMBL2152045,1,-10.3,11
CHEMBL1206017,1,-10.3,7
CHEMBL259594,1,-10.3,11
CHEMBL3426499,1,-10.3,1
CHEMBL610712,1,-10.3,8
CHEMBL497953,1,-10.3,6
CHEMBL2297144,1,-10.3,8
CHEMBL155256,1,-10.3,9
CHEMBL3681728,1,-10.3,6
CHEMBL482331,1,-10.3,7
CHEMBL564544,1,-10.3,11
CHEMBL310012,1,-10.3,6
CHEMBL35306,1,-10.3,8
CHEMBL70386,1,-10.3,9
CHEMBL1760821,1,-10.3,7
CHEMBL2029050,1,-10.3,5
CHEMBL463352,1,-10.3,7
CHEMBL3961792,1,-10.3,11
CHEMBL562563,1,-10.3,8
CHEMBL4081096,1,-10.3,6
CHEMBL3706576,1,-10.3,8
CHEMBL1761699,1,-10.3,9
CHEMBL1877147,1,-10.3,5
CHEMBL464272,1,-10.3,4
CHEMBL3233508,1,-10.3,8
CHEMBL1208403,1,-10.3,12
CHEMBL1877814,1,-10.3,8
CHEMBL3707046,1,-10.3,7
CHEMBL4098443,1,-10.3,6
CHEMBL2312738,1,-10.3,4
CHEMBL511455,1,-10.3,7
CHEMBL2105403,1,-10.3,6
CHEMBL3808410,1,-10.3,6
CHEMBL1317931,1,-10.3,4
CHEMBL354783,1,-10.3,10
CHEMBL561711,1,-10.3,9
CHEMBL183095,1,-10.3,12
CHEMBL508046,1,-10.3,11
CHEMBL3901962,1,-10.3,9
CHEMBL3593736,1,-10.3,8
CHEMBL286825,1,-10.3,6
CHEMBL3914271,1,-10.3,6
CHEMBL1365711,1,-10.3,6
CHEMBL1331937,1,-10.3,6
CHEMBL431478,1,-10.3,6
CHEMBL150339,1,-10.3,12
CHEMBL1782851,1,-10.3,9
CHEMBL25194,1,-10.3,11
CHEMBL423766,1,-10.3,7
CHEMBL175724,1,-10.3,7
CHEMBL518631,1,-10.3,8
CHEMBL298967,1,-10.3,14
CHEMBL3092705,1,-10.3,12
CHEMBL1576976,1,-10.3,8
CHEMBL395638,1,-10.3,13
CHEMBL1975868,1,-10.3,14
CHEMBL4114568,1,-10.3,6
CHEMBL343727,1,-10.3,17
CHEMBL1818304,1,-10.3,9
CHEMBL32046,1,-10.3,19
CHEMBL468385,1,-10.3,6
CHEMBL2296522,1,-10.3,15
CHEMBL3358631,1,-10.3,4
CHEMBL517770,1,-10.3,6
CHEMBL1088522,1,-10.3,12
CHEMBL399875,1,-10.3,10
CHEMBL249676,1,-10.2,10
CHEMBL314032,1,-10.2,13
CHEMBL1940969,1,-10.2,14
CHEMBL3104928,1,-10.2,4
CHEMBL1163086,1,-10.2,6
CHEMBL2263603,1,-10.2,4
CHEMBL92476,1,-10.2,10
CHEMBL4093487,1,-10.2,18
CHEMBL598581,1,-10.2,6
CHEMBL431999,1,-10.2,18
CHEMBL1993639,1,-10.2,3
CHEMBL3110216,1,-10.2,9
CHEMBL339112,1,-10.2,17
CHEMBL480855,1,-10.2,5
CHEMBL349338,1,-10.2,7
CHEMBL1782383,1,-10.2,20
CHEMBL416797,1,-10.2,10
CHEMBL197693,1,-10.2,5
CHEMBL265606,1,-10.2,7
CHEMBL2021356,1,-10.2,5
CHEMBL1474286,1,-10.2,4
CHEMBL20165,1,-10.2,5
CHEMBL1923080,1,-10.2,8
CHEMBL250087,1,-10.2,13
CHEMBL3989639,1,-10.2,4
CHEMBL250694,1,-10.2,4
CHEMBL2111797,1,-10.2,4
CHEMBL465921,1,-10.2,6
CHEMBL218023,1,-10.2,6
CHEMBL2087142,1,-10.2,5
CHEMBL4082151,1,-10.2,6
CHEMBL491133,1,-10.2,3
CHEMBL2397917,1,-10.2,3
CHEMBL607795,1,-10.2,11
CHEMBL3245175,1,-10.2,5
CHEMBL482383,1,-10.2,6
CHEMBL277002,1,-10.2,11
CHEMBL498794,1,-10.2,6
CHEMBL2087146,1,-10.2,5
CHEMBL333786,1,-10.2,23
CHEMBL1076758,1,-10.2,12
CHEMBL3781082,1,-10.2,9
CHEMBL1689070,1,-10.2,7
CHEMBL1313533,1,-10.2,1
CHEMBL449947,1,-10.2,13
CHEMBL1162037,1,-10.2,6
CHEMBL215226,1,-10.2,6
CHEMBL3545362,1,-10.2,10
CHEMBL2063150,1,-10.2,2
CHEMBL117044,1,-10.2,6
CHEMBL3104877,1,-10.2,2
CHEMBL3808529,1,-10.2,6
CHEMBL464611,1,-10.2,7
CHEMBL510404,1,-10.2,8
CHEMBL433605,1,-10.2,20
CHEMBL440494,1,-10.2,8
CHEMBL611225,1,-10.2,13
CHEMBL3706463,1,-10.2,11
CHEMBL2377251,1,-10.2,1
CHEMBL3326713,1,-10.2,6
CHEMBL2011647,1,-10.2,6
CHEMBL1237048,1,-10.2,6
CHEMBL587490,1,-10.2,9
CHEMBL226713,1,-10.2,10
CHEMBL3110201,1,-10.2,8
CHEMBL125718,1,-10.2,6
CHEMBL91758,1,-10.2,6
CHEMBL3348834,1,-10.2,10
CHEMBL251333,1,-10.2,10
CHEMBL410060,1,-10.2,12
CHEMBL2000108,1,-10.2,10
CHEMBL1823697,1,-10.2,6
CHEMBL1969124,1,-10.2,2
CHEMBL4062100,1,-10.2,8
CHEMBL504515,1,-10.2,7
CHEMBL2011650,1,-10.2,2
CHEMBL3305877,1,-10.2,13
CHEMBL2011646,1,-10.2,5
CHEMBL2324961,1,-10.2,16
CHEMBL4082869,1,-10.2,6
CHEMBL609638,1,-10.2,8
CHEMBL113593,1,-10.2,22
CHEMBL197035,1,-10.2,9
CHEMBL4095553,1,-10.2,9
CHEMBL3221347,1,-10.2,6
CHEMBL575787,1,-10.2,7
CHEMBL1508816,1,-10.2,5
CHEMBL3597468,1,-10.2,11
CHEMBL227742,1,-10.2,9
CHEMBL465506,1,-10.2,6
CHEMBL1817735,1,-10.2,18
CHEMBL3397797,1,-10.2,6
CHEMBL3356439,1,-10.2,7
CHEMBL3958606,1,-10.2,9
CHEMBL3989796,1,-10.2,13
CHEMBL1366071,1,-10.2,6
CHEMBL3679647,1,-10.2,4
CHEMBL518842,1,-10.2,1
CHEMBL591199,1,-10.2,10
CHEMBL449220,1,-10.1,8
CHEMBL3617998,1,-10.1,5
CHEMBL464516,1,-10.1,8
CHEMBL1159782,1,-10.1,8
CHEMBL496041,1,-10.1,8
CHEMBL52798,1,-10.1,6
CHEMBL1797230,1,-10.1,8
CHEMBL3593735,1,-10.1,8
CHEMBL3288892,1,-10.1,21
CHEMBL2024574,1,-10.1,5
CHEMBL600856,1,-10.1,2
CHEMBL455232,1,-10.1,18
CHEMBL1364260,1,-10.1,4
CHEMBL1589087,1,-10.1,4
CHEMBL1956767,1,-10.1,9
CHEMBL511864,1,-10.1,4
CHEMBL1272196,1,-10.1,5
CHEMBL393531,1,-10.1,11
CHEMBL1761074,1,-10.1,7
CHEMBL9199,1,-10.1,5
CHEMBL2310935,1,-10.1,7
CHEMBL499535,1,-10.1,9
CHEMBL1214874,1,-10.1,11
CHEMBL518845,1,-10.1,5
CHEMBL168215,1,-10.1,9
CHEMBL3581976,1,-10.1,5
CHEMBL463311,1,-10.1,3
CHEMBL388529,1,-10.1,15
CHEMBL2070375,1,-10.1,10
CHEMBL463462,1,-10.1,5
CHEMBL4086009,1,-10.1,3
CHEMBL447610,1,-10.1,7
CHEMBL1797046,1,-10.1,14
CHEMBL3400656,1,-10.1,9
CHEMBL233431,1,-10.1,10
CHEMBL1159461,1,-10.1,4
CHEMBL331681,1,-10.1,20
CHEMBL399657,1,-10.1,10
CHEMBL3329791,1,-10.1,11
CHEMBL221572,1,-10.1,6
CHEMBL2377250,1,-10.1,1
CHEMBL2103763,1,-10.1,3
CHEMBL526112,1,-10.1,6
CHEMBL1916853,1,-10.1,2
CHEMBL483831,1,-10.1,6
CHEMBL151484,1,-10.1,12
CHEMBL258048,1,-10.1,9
CHEMBL3402212,1,-10.1,5
CHEMBL316454,1,-10.1,12
CHEMBL3354668,1,-10.1,6
CHEMBL3104924,1,-10.1,5
CHEMBL1200872,1,-10.1,8
CHEMBL429211,1,-10.1,6
CHEMBL1652242,1,-10.1,8
CHEMBL1791417,1,-10.1,13
CHEMBL1808109,1,-10.1,10
CHEMBL149863,1,-10.1,17
CHEMBL3314495,1,-10.1,11
CHEMBL68350,1,-10.1,25
CHEMBL4063329,1,-10.1,13
CHEMBL2004377,1,-10.1,6
CHEMBL4078118,1,-10.1,3
CHEMBL501599,1,-10.1,16
CHEMBL1645480,1,-10.1,10
CHEMBL149189,1,-10.1,11
CHEMBL127791,1,-10.1,7
CHEMBL557901,1,-10.1,9
CHEMBL1728549,1,-10.1,7
CHEMBL611596,1,-10.1,11
CHEMBL179303,1,-10.1,5
CHEMBL3609101,1,-10.1,6
CHEMBL3681697,1,-10.1,7
CHEMBL3113591,1,-10.1,7
CHEMBL4088959,1,-10.1,6
CHEMBL1569106,1,-10.1,3
CHEMBL1192115,1,-10.1,7
CHEMBL70502,1,-10.1,9
CHEMBL3781614,1,-10.1,9
CHEMBL1165331,1,-10.1,3
CHEMBL4099514,1,-10.1,12
CHEMBL227866,1,-10.1,8
CHEMBL2303959,1,-10.1,8
CHEMBL2074958,1,-10.1,4
CHEMBL2151705,1,-10.1,25
CHEMBL285687,1,-10.1,7
CHEMBL389851,1,-10.1,10
CHEMBL2312739,1,-10.1,4
CHEMBL497716,1,-10.1,13
CHEMBL1774936,1,-10.1,5
CHEMBL326058,1,-10.1,11
CHEMBL260805,1,-10.0,5
CHEMBL516599,1,-10.0,5
CHEMBL519220,1,-10.0,4
CHEMBL511111,1,-10.0,16
CHEMBL3617994,1,-10.0,3
CHEMBL287460,1,-10.0,8
CHEMBL1272234,1,-10.0,13
CHEMBL464290,1,-10.0,6
CHEMBL81444,1,-10.0,5
CHEMBL442922,1,-10.0,7
CHEMBL108952,1,-10.0,15
CHEMBL148243,1,-10.0,20
CHEMBL609241,1,-10.0,6
CHEMBL1433872,1,-10.0,3
CHEMBL497134,1,-10.0,7
CHEMBL2048639,1,-10.0,5
CHEMBL3951594,1,-10.0,6
CHEMBL2332392,1,-10.0,7
CHEMBL426806,1,-10.0,5
CHEMBL2431743,1,-10.0,15
CHEMBL1094662,1,-10.0,18
CHEMBL233434,1,-10.0,11
CHEMBL1645378,1,-10.0,6
CHEMBL503621,1,-10.0,12
CHEMBL354216,1,-10.0,10
CHEMBL1551235,1,-10.0,8
CHEMBL561291,1,-10.0,11
CHEMBL3668614,1,-10.0,6
CHEMBL1940944,1,-10.0,7
CHEMBL228057,1,-10.0,9
CHEMBL511791,1,-10.0,6
CHEMBL2064783,1,-10.0,2
CHEMBL4113079,1,-10.0,7
CHEMBL1698341,1,-10.0,5
CHEMBL1916847,1,-10.0,2
CHEMBL2093118,1,-10.0,10
CHEMBL509955,1,-10.0,11
CHEMBL4060143,1,-10.0,5
CHEMBL373081,1,-10.0,7
CHEMBL496450,1,-10.0,10
CHEMBL3956162,1,-10.0,12
CHEMBL1230961,1,-10.0,6
CHEMBL191441,1,-10.0,5
CHEMBL570442,1,-10.0,12
CHEMBL3350400,1,-10.0,11
CHEMBL169142,1,-10.0,10
CHEMBL1974911,1,-10.0,8
CHEMBL2370817,1,-10.0,12
CHEMBL3980082,1,-10.0,21
CHEMBL364463,1,-10.0,13
CHEMBL574493,1,-10.0,9
CHEMBL176660,1,-10.0,12
CHEMBL159866,1,-10.0,7
CHEMBL4117993,1,-10.0,10
CHEMBL604619,1,-10.0,7
CHEMBL338328,1,-10.0,5
CHEMBL3215345,1,-10.0,22
CHEMBL3824235,1,-10.0,8
CHEMBL1097317,1,-10.0,7
CHEMBL2032128,1,-10.0,9
CHEMBL3221596,1,-10.0,11
CHEMBL1817778,1,-10.0,18
CHEMBL1163753,1,-10.0,10
CHEMBL512071,1,-10.0,7
CHEMBL239887,1,-10.0,9
CHEMBL1627121,1,-10.0,12
CHEMBL286153,1,-10.0,7
CHEMBL3114558,1,-10.0,6
CHEMBL367917,1,-10.0,7
CHEMBL536895,1,-10.0,6
CHEMBL1923413,1,-10.0,7
CHEMBL3092848,1,-10.0,4
CHEMBL1559527,1,-10.0,6
CHEMBL560976,1,-10.0,6
CHEMBL4080517,1,-10.0,5
CHEMBL3793366,1,-10.0,7
CHEMBL1618173,1,-10.0,13
CHEMBL3315157,1,-10.0,1
CHEMBL398030,1,-10.0,12
CHEMBL2253314,1,-10.0,3
CHEMBL3142616,1,-10.0,11
CHEMBL201040,1,-10.0,4
CHEMBL28612,1,-10.0,10
CHEMBL3542320,1,-10.0,12
CHEMBL466535,1,-10.0,10
CHEMBL1234524,1,-10.0,7
CHEMBL563403,1,-10.0,6
CHEMBL491176,1,-10.0,0
CHEMBL1200740,1,-10.0,9
CHEMBL1076759,1,-10.0,12
CHEMBL1208408,1,-10.0,11
CHEMBL3358632,1,-9.9,4
CHEMBL453397,1,-9.9,17
CHEMBL3143241,1,-9.9,4
CHEMBL3983171,1,-9.9,9
CHEMBL480860,1,-9.9,8
CHEMBL1163840,1,-9.9,10
CHEMBL1835402,1,-9.9,12
CHEMBL341451,1,-9.9,12
CHEMBL375953,1,-9.9,9
CHEMBL3627793,1,-9.9,8
CHEMBL4063790,1,-9.9,6
CHEMBL2087141,1,-9.9,5
CHEMBL1241911,1,-9.9,11
CHEMBL2283075,1,-9.9,7
CHEMBL2372685,1,-9.9,19
CHEMBL525172,1,-9.9,8
CHEMBL1939709,1,-9.9,19
CHEMBL568309,1,-9.9,4
CHEMBL593160,1,-9.9,8
CHEMBL327874,1,-9.9,9
CHEMBL1076022,1,-9.9,18
CHEMBL12945,1,-9.9,11
CHEMBL561348,1,-9.9,11
CHEMBL2105288,1,-9.9,10
CHEMBL426758,1,-9.9,11
CHEMBL197088,1,-9.9,10
CHEMBL479475,1,-9.9,9
CHEMBL595076,1,-9.9,12
CHEMBL1700270,1,-9.9,4
CHEMBL1095317,1,-9.9,18
CHEMBL2370821,1,-9.9,10
CHEMBL3753499,1,-9.9,8
CHEMBL35867,1,-9.9,7
CHEMBL3742367,1,-9.9,14
CHEMBL1093535,1,-9.9,6
CHEMBL383056,1,-9.9,12
CHEMBL282885,1,-9.9,7
CHEMBL342066,1,-9.9,16
CHEMBL3976693,1,-9.9,19
CHEMBL3245220,1,-9.9,7
CHEMBL608584,1,-9.9,7
CHEMBL540422,1,-9.9,9
CHEMBL2377244,1,-9.9,4
CHEMBL2335913,1,-9.9,8
CHEMBL1940808,1,-9.9,12
CHEMBL1995989,1,-9.9,12
CHEMBL1199214,1,-9.9,13
CHEMBL439378,1,-9.9,10
CHEMBL3608832,1,-9.9,6
CHEMBL2346749,1,-9.9,9
CHEMBL1970422,1,-9.9,6
CHEMBL1183108,1,-9.9,11
CHEMBL1685071,1,-9.9,5
CHEMBL1889705,1,-9.9,11
CHEMBL3810218,1,-9.9,3
CHEMBL443139,1,-9.9,21
CHEMBL593896,1,-9.9,8
CHEMBL517999,1,-9.9,8
CHEMBL245213,1,-9.9,13
CHEMBL453723,1,-9.9,7
CHEMBL435119,1,-9.9,18
CHEMBL422755,1,-9.9,5
CHEMBL2283072,1,-9.9,7
CHEMBL1086949,1,-9.9,12
CHEMBL458721,1,-9.9,20
CHEMBL2057465,1,-9.9,13
CHEMBL3753097,1,-9.9,2
CHEMBL521239,1,-9.9,10
CHEMBL551174,1,-9.9,9
CHEMBL609929,1,-9.9,11
CHEMBL3639756,1,-9.9,5
CHEMBL2303987,1,-9.9,11
CHEMBL1643080,1,-9.9,6
CHEMBL28297,1,-9.9,12
CHEMBL496233,1,-9.9,6
CHEMBL3215335,1,-9.9,13
CHEMBL387737,1,-9.9,5
CHEMBL1760823,1,-9.9,8
CHEMBL499959,1,-9.9,9
CHEMBL266514,1,-9.9,10
CHEMBL522181,1,-9.9,5
CHEMBL464879,1,-9.9,9
CHEMBL1451695,1,-9.9,7
CHEMBL411385,1,-9.9,8
CHEMBL1209492,1,-9.9,13
CHEMBL486260,1,-9.9,5
CHEMBL3354669,1,-9.9,6
CHEMBL520780,1,-9.9,7
CHEMBL1163069,1,-9.9,8
CHEMBL381972,1,-9.9,10
CHEMBL2377246,1,-9.9,4
CHEMBL397672,1,-9.9,6
CHEMBL3112607,1,-9.9,4
CHEMBL1867641,1,-9.9,1
CHEMBL258221,1,-9.9,24
CHEMBL1396756,1,-9.9,13
CHEMBL491667,1,-9.9,14
CHEMBL267933,1,-9.9,7
CHEMBL3951794,1,-9.9,8
CHEMBL486625,1,-9.9,4
CHEMBL3752314,1,-9.9,5
CHEMBL1476892,1,-9.9,10
CHEMBL2335654,1,-9.9,9
CHEMBL3780477,1,-9.9,9
CHEMBL2023364,1,-9.9,5
CHEMBL2442453,1,-9.9,13
CHEMBL605512,1,-9.9,11
CHEMBL2298102,1,-9.9,21
CHEMBL452015,1,-9.9,25
CHEMBL84834,1,-9.9,18
CHEMBL73285,1,-9.9,10
CHEMBL518773,1,-9.8,9
CHEMBL2018851,1,-9.8,11
CHEMBL2377242,1,-9.8,3
CHEMBL1098561,1,-9.8,3
CHEMBL521544,1,-9.8,8
CHEMBL4076810,1,-9.8,8
CHEMBL341987,1,-9.8,12
CHEMBL2283073,1,-9.8,7
CHEMBL196842,1,-9.8,9
CHEMBL1215433,1,-9.8,3
CHEMBL3245173,1,-9.8,6
CHEMBL1229254,1,-9.8,15
CHEMBL3765226,1,-9.8,8
CHEMBL56113,1,-9.8,15
CHEMBL3676770,1,-9.8,7
CHEMBL415861,1,-9.8,9
CHEMBL3765203,1,-9.8,8
CHEMBL3608607,1,-9.8,8
CHEMBL1255844,1,-9.8,13
CHEMBL3581068,1,-9.8,6
CHEMBL520214,1,-9.8,5
CHEMBL516515,1,-9.8,1
CHEMBL608884,1,-9.8,8
CHEMBL1162341,1,-9.8,6
CHEMBL1317647,1,-9.8,9
CHEMBL1743884,1,-9.8,9
CHEMBL4089074,1,-9.8,7
CHEMBL3350587,1,-9.8,13
CHEMBL2170749,1,-9.8,2
CHEMBL1619387,1,-9.8,13
CHEMBL3827133,1,-9.8,9
CHEMBL3344129,1,-9.8,23
CHEMBL3752721,1,-9.8,10
CHEMBL359043,1,-9.8,3
CHEMBL508746,1,-9.8,23
CHEMBL258976,1,-9.8,24
CHEMBL3912308,1,-9.8,11
CHEMBL1956771,1,-9.8,9
CHEMBL4112885,1,-9.8,7
CHEMBL147476,1,-9.8,21
CHEMBL40054,1,-9.8,8
CHEMBL212284,1,-9.8,3
CHEMBL1342558,1,-9.8,9
CHEMBL456507,1,-9.8,15
CHEMBL55833,1,-9.8,12
CHEMBL4099324,1,-9.8,9
CHEMBL2304044,1,-9.8,11
CHEMBL562153,1,-9.8,11
CHEMBL3335279,1,-9.8,11
CHEMBL608972,1,-9.8,18
CHEMBL1704274,1,-9.8,10
CHEMBL595467,1,-9.8,9
CHEMBL1079684,1,-9.8,14
CHEMBL2252570,1,-9.8,4
CHEMBL3763747,1,-9.8,8
CHEMBL34670,1,-9.8,10
CHEMBL1181339,1,-9.8,10
CHEMBL253151,1,-9.8,9
CHEMBL1083260,1,-9.8,11
CHEMBL460361,1,-9.8,9
CHEMBL1181285,1,-9.8,10
CHEMBL285274,1,-9.8,7
CHEMBL451193,1,-9.8,5
CHEMBL517923,1,-9.8,5
CHEMBL3262773,1,-9.8,16
CHEMBL311819,1,-9.8,12
CHEMBL2375631,1,-9.8,12
CHEMBL2063481,1,-9.8,26
CHEMBL3622810,1,-9.8,4
CHEMBL479699,1,-9.8,11
CHEMBL170625,1,-9.8,8
CHEMBL2335271,1,-9.8,15
