Compound,Model ID,Energy,nRot
PubChem-101424433,1,-9.7,7
PubChem-71222089,1,-9.7,10
PubChem-89502487,1,-9.7,6
PubChem-129889088,1,-9.7,5
PubChem-44323522,1,-9.7,13
PubChem-90808489,1,-9.7,12
PubChem-46191453,1,-9.7,7
PubChem-57265540,1,-9.7,13
PubChem-91062678,1,-9.7,5
PubChem-91564121,1,-9.7,10
PubChem-101458349,1,-9.7,5
PubChem-124914571,1,-9.7,13
PubChem-134576982,1,-9.7,10
PubChem-66850681,1,-9.7,5
PubChem-4523040,1,-9.7,6
PubChem-44259377,1,-9.7,5
PubChem-57365287,1,-9.7,14
PubChem-59158254,1,-9.7,6
PubChem-16071347,1,-9.7,9
PubChem-17894864,1,-9.7,16
PubChem-101808655,1,-9.7,16
PubChem-132837602,1,-9.7,8
PubChem-96358430,1,-9.7,4
PubChem-54702661,1,-9.7,5
PubChem-90719444,1,-9.7,14
PubChem-71752554,1,-9.7,8
PubChem-126708157,1,-9.7,12
PubChem-133549605,1,-9.7,5
PubChem-123412402,1,-9.7,4
PubChem-129103500,1,-9.7,8
PubChem-18173675,1,-9.7,11
PubChem-46207089,1,-9.7,9
PubChem-18759764,1,-9.7,7
PubChem-91859201,1,-9.7,9
PubChem-45105131,1,-9.7,16
PubChem-91564324,1,-9.7,6
PubChem-44257185,1,-9.7,9
PubChem-54718713,1,-9.7,6
PubChem-89607044,1,-9.7,5
PubChem-137511765,1,-9.7,1
PubChem-135272406,1,-9.7,7
PubChem-14986311,1,-9.7,7
PubChem-132148922,1,-9.7,15
PubChem-124350855,1,-9.7,5
PubChem-102470433,1,-9.7,5
PubChem-3025513,1,-9.7,10
PubChem-90825479,1,-9.7,4
PubChem-10604241,1,-9.7,13
PubChem-44123526,1,-9.7,11
PubChem-20014948,1,-9.7,10
PubChem-18250430,1,-9.7,14
PubChem-71427153,1,-9.7,11
PubChem-124914932,1,-9.7,8
PubChem-91854027,1,-9.7,7
PubChem-59659504,1,-9.7,16
PubChem-71313446,1,-9.7,4
PubChem-70480071,1,-9.7,14
PubChem-44126930,1,-9.7,12
PubChem-25096792,1,-9.7,7
PubChem-54469784,1,-9.7,19
PubChem-46210739,1,-9.7,4
PubChem-10742268,1,-9.7,6
PubChem-21585540,1,-9.7,10
PubChem-91852791,1,-9.7,6
PubChem-57212741,1,-9.7,7
PubChem-88860364,1,-9.7,5
PubChem-102426402,1,-9.7,7
PubChem-9977414,1,-9.7,8
PubChem-25256126,1,-9.7,11
PubChem-99997133,1,-9.7,8
PubChem-91374744,1,-9.7,11
PubChem-46780032,1,-9.7,7
PubChem-19952316,1,-9.7,14
PubChem-129686345,1,-9.7,1
PubChem-71551442,1,-9.7,13
PubChem-16407480,1,-9.7,8
PubChem-69172725,1,-9.7,7
PubChem-18494227,1,-9.7,14
PubChem-57648925,1,-9.7,8
PubChem-57365357,1,-9.6,15
PubChem-91060060,1,-9.6,3
PubChem-25096790,1,-9.6,8
PubChem-442435,1,-9.6,4
PubChem-25131042,1,-9.6,14
PubChem-60041089,1,-9.6,6
PubChem-57403468,1,-9.6,14
PubChem-134387263,1,-9.6,18
PubChem-70858752,1,-9.6,5
PubChem-68030754,1,-9.6,15
PubChem-132603685,1,-9.6,9
PubChem-118031071,1,-9.6,12
PubChem-21054108,1,-9.6,14
PubChem-137149098,1,-9.6,8
PubChem-44317279,1,-9.6,22
PubChem-90728171,1,-9.6,9
PubChem-58454960,1,-9.6,15
PubChem-20056501,1,-9.6,3
PubChem-4490437,1,-9.6,6
PubChem-126460239,1,-9.6,14
PubChem-90058537,1,-9.6,11
PubChem-59087874,1,-9.6,8
PubChem-136722912,1,-9.6,6
PubChem-58246883,1,-9.6,12
PubChem-118085341,1,-9.6,15
PubChem-23238338,1,-9.6,16
PubChem-118734851,1,-9.6,10
PubChem-24721154,1,-9.6,3
PubChem-18473872,1,-9.6,3
PubChem-14549316,1,-9.6,6
PubChem-129637765,1,-9.6,6
PubChem-21362362,1,-9.6,8
PubChem-69480859,1,-9.6,8
PubChem-59834028,1,-9.6,9
PubChem-98774689,1,-9.6,9
PubChem-71730465,1,-9.6,4
PubChem-54393846,1,-9.6,17
PubChem-18236470,1,-9.6,12
PubChem-44414821,1,-9.6,18
PubChem-122506841,1,-9.6,6
PubChem-123340468,1,-9.6,4
PubChem-124768672,1,-9.6,4
PubChem-124899961,1,-9.6,7
PubChem-44257882,1,-9.6,7
PubChem-101422519,1,-9.6,18
PubChem-6710709,1,-9.6,5
PubChem-76709823,1,-9.6,8
PubChem-91401599,1,-9.6,4
PubChem-4980164,1,-9.6,11
PubChem-4150871,1,-9.6,13
PubChem-101516684,1,-9.6,16
PubChem-11968396,1,-9.6,4
PubChem-129316868,1,-9.6,4
PubChem-101525349,1,-9.6,14
PubChem-46936379,1,-9.6,6
PubChem-102160699,1,-9.6,16
PubChem-11968422,1,-9.6,4
PubChem-136679246,1,-9.6,4
PubChem-44258783,1,-9.6,7
PubChem-44257966,1,-9.6,8
PubChem-91344487,1,-9.6,3
PubChem-121233866,1,-9.6,12
PubChem-135026761,1,-9.6,12
PubChem-69480400,1,-9.6,9
PubChem-89440932,1,-9.6,6
PubChem-124879460,1,-9.6,9
PubChem-60087048,1,-9.6,20
PubChem-90745846,1,-9.6,5
PubChem-58454959,1,-9.6,15
PubChem-87461979,1,-9.6,7
PubChem-22656820,1,-9.6,14
PubChem-136649778,1,-9.6,3
PubChem-71498083,1,-9.6,12
PubChem-42164289,1,-9.6,8
PubChem-129684671,1,-9.6,3
PubChem-46780031,1,-9.6,7
PubChem-12314350,1,-9.6,11
PubChem-44257951,1,-9.6,9
PubChem-121540503,1,-9.6,4
PubChem-137655785,1,-9.6,7
PubChem-102519727,1,-9.6,8
PubChem-397134,1,-9.6,14
PubChem-66594293,1,-9.6,12
PubChem-58246738,1,-9.6,13
PubChem-57365358,1,-9.6,15
PubChem-102123492,1,-9.6,11
PubChem-88487886,1,-9.6,14
PubChem-136808268,1,-9.6,6
PubChem-87664612,1,-9.6,15
PubChem-90813571,1,-9.6,4
PubChem-124903925,1,-9.6,7
PubChem-87083258,1,-9.5,10
PubChem-10474289,1,-9.5,8
PubChem-46912653,1,-9.5,7
PubChem-24830485,1,-9.5,23
PubChem-11707430,1,-9.5,19
PubChem-118216232,1,-9.5,25
PubChem-117655964,1,-9.5,22
PubChem-91862328,1,-9.5,6
PubChem-16091674,1,-9.5,26
PubChem-10324382,1,-9.5,14
PubChem-5288376,1,-9.5,8
PubChem-11887219,1,-9.5,4
PubChem-89497132,1,-9.5,8
PubChem-136793281,1,-9.5,9
PubChem-133541358,1,-9.5,10
PubChem-135964698,1,-9.5,8
PubChem-137308054,1,-9.5,7
PubChem-101866507,1,-9.5,6
PubChem-69482038,1,-9.5,8
PubChem-129314,1,-9.5,3
PubChem-91041245,1,-9.5,3
PubChem-22094310,1,-9.5,8
PubChem-247325,1,-9.5,6
PubChem-134219982,1,-9.5,3
PubChem-357890,1,-9.5,6
PubChem-72793857,1,-9.5,11
PubChem-101750170,1,-9.5,12
PubChem-70131560,1,-9.5,15
PubChem-122432082,1,-9.5,13
PubChem-44158619,1,-9.5,7
PubChem-10482761,1,-9.5,10
PubChem-11430958,1,-9.5,7
PubChem-69595588,1,-9.5,7
PubChem-22659585,1,-9.5,14
PubChem-21777215,1,-9.5,7
PubChem-136846082,1,-9.5,17
PubChem-69480468,1,-9.5,10
PubChem-68180571,1,-9.5,13
PubChem-20979236,1,-9.5,5
PubChem-10191900,1,-9.5,18
PubChem-69480442,1,-9.5,6
PubChem-101989524,1,-9.5,8
PubChem-91858194,1,-9.5,10
PubChem-124130090,1,-9.5,8
PubChem-132109161,1,-9.5,8
PubChem-11490062,1,-9.5,11
PubChem-121542212,1,-9.5,10
PubChem-90990801,1,-9.5,4
PubChem-66786743,1,-9.5,17
PubChem-90943199,1,-9.5,4
PubChem-67672248,1,-9.5,28
PubChem-101384608,1,-9.5,8
PubChem-85232976,1,-9.5,3
PubChem-90663929,1,-9.5,11
PubChem-59114151,1,-9.5,8
PubChem-53348663,1,-9.5,10
PubChem-132494164,1,-9.5,11
PubChem-90677721,1,-9.5,4
PubChem-107221670,1,-9.5,5
PubChem-91074641,1,-9.5,11
PubChem-19946291,1,-9.5,15
PubChem-67683770,1,-9.5,14
PubChem-18493827,1,-9.5,14
PubChem-134335138,1,-9.5,5
PubChem-18068127,1,-9.5,15
PubChem-18768673,1,-9.5,7
PubChem-15991560,1,-9.5,4
PubChem-58246584,1,-9.5,13
PubChem-60154809,1,-9.5,4
PubChem-91322360,1,-9.5,10
PubChem-73774793,1,-9.5,6
PubChem-11963950,1,-9.5,12
PubChem-57368563,1,-9.5,20
PubChem-18308121,1,-9.5,13
PubChem-20000296,1,-9.5,15
PubChem-68213597,1,-9.5,12
PubChem-11383365,1,-9.5,8
PubChem-10120485,1,-9.5,2
PubChem-101740945,1,-9.5,9
PubChem-163792,1,-9.5,6
PubChem-13263868,1,-9.5,6
PubChem-137176766,1,-9.5,9
PubChem-6721276,1,-9.5,10
PubChem-68103324,1,-9.5,1
PubChem-42634934,1,-9.5,11
PubChem-71698554,1,-9.5,8
PubChem-72193570,1,-9.5,7
