Compound,Model ID,Energy,nRot
CHEMBL63951,1,-11.9,8
CHEMBL347718,1,-11.9,12
CHEMBL266564,1,-11.9,9
CHEMBL536895,1,-11.9,6
CHEMBL61361,1,-11.9,7
CHEMBL2022777,1,-11.9,11
CHEMBL1078650,1,-11.9,12
CHEMBL254647,1,-11.9,7
CHEMBL250087,1,-11.9,13
CHEMBL2303688,1,-11.9,9
CHEMBL541265,1,-11.9,15
CHEMBL2001726,1,-11.9,16
CHEMBL1929025,1,-11.9,8
CHEMBL2431473,1,-11.9,4
CHEMBL126927,1,-11.9,7
CHEMBL2106047,1,-11.9,10
CHEMBL1076811,1,-11.9,14
CHEMBL278312,1,-11.9,9
CHEMBL1685071,1,-11.9,5
CHEMBL448629,1,-11.9,18
CHEMBL3113339,1,-11.8,13
CHEMBL3736421,1,-11.8,17
CHEMBL1208403,1,-11.8,12
CHEMBL481632,1,-11.8,4
CHEMBL516718,1,-11.8,6
CHEMBL501133,1,-11.8,8
CHEMBL3215488,1,-11.8,14
CHEMBL1945733,1,-11.8,11
CHEMBL203272,1,-11.8,14
CHEMBL419922,1,-11.8,10
CHEMBL4102367,1,-11.8,13
CHEMBL47465,1,-11.8,13
CHEMBL322859,1,-11.8,5
CHEMBL2106182,1,-11.8,11
CHEMBL1627210,1,-11.8,12
CHEMBL2111797,1,-11.8,4
CHEMBL2037042,1,-11.8,7
CHEMBL3215484,1,-11.8,12
CHEMBL1187570,1,-11.8,3
CHEMBL84174,1,-11.8,7
CHEMBL1165069,1,-11.8,5
CHEMBL341631,1,-11.8,12
CHEMBL2377253,1,-11.8,2
CHEMBL584552,1,-11.8,12
CHEMBL463242,1,-11.8,7
CHEMBL324945,1,-11.8,13
CHEMBL381930,1,-11.8,13
CHEMBL3288839,1,-11.8,2
CHEMBL340690,1,-11.8,5
CHEMBL139804,1,-11.8,12
CHEMBL1256547,1,-11.8,9
CHEMBL297673,1,-11.8,15
CHEMBL4102363,1,-11.8,20
CHEMBL320175,1,-11.8,12
CHEMBL186704,1,-11.8,12
CHEMBL2377243,1,-11.8,5
CHEMBL464272,1,-11.8,4
CHEMBL2304350,1,-11.8,18
CHEMBL446688,1,-11.8,5
CHEMBL13895,1,-11.8,5
CHEMBL1682585,1,-11.8,14
CHEMBL1882473,1,-11.8,6
CHEMBL433450,1,-11.8,14
CHEMBL291595,1,-11.8,8
CHEMBL3327110,1,-11.8,9
CHEMBL303110,1,-11.8,4
CHEMBL273931,1,-11.8,7
CHEMBL444468,1,-11.7,8
CHEMBL1644408,1,-11.7,11
CHEMBL1097317,1,-11.7,7
CHEMBL23122,1,-11.7,12
CHEMBL605778,1,-11.7,7
CHEMBL3415428,1,-11.7,9
CHEMBL34926,1,-11.7,3
CHEMBL1981188,1,-11.7,16
CHEMBL1818475,1,-11.7,7
CHEMBL575783,1,-11.7,2
CHEMBL1935699,1,-11.7,11
CHEMBL1182092,1,-11.7,8
CHEMBL2431743,1,-11.7,15
CHEMBL287898,1,-11.7,16
CHEMBL269195,1,-11.7,9
CHEMBL211296,1,-11.7,8
CHEMBL3350587,1,-11.7,13
CHEMBL367127,1,-11.7,8
CHEMBL177308,1,-11.7,8
CHEMBL608032,1,-11.7,15
CHEMBL3409780,1,-11.7,17
CHEMBL464290,1,-11.7,6
CHEMBL17319,1,-11.7,10
CHEMBL2074958,1,-11.7,4
CHEMBL3808410,1,-11.7,6
CHEMBL2011795,1,-11.7,5
CHEMBL43414,1,-11.7,14
CHEMBL168215,1,-11.7,9
CHEMBL1096740,1,-11.7,1
CHEMBL3681697,1,-11.7,7
CHEMBL321770,1,-11.7,5
CHEMBL376098,1,-11.7,5
CHEMBL2003326,1,-11.7,7
CHEMBL3262193,1,-11.7,21
CHEMBL607624,1,-11.7,16
CHEMBL3351000,1,-11.7,12
CHEMBL411559,1,-11.7,13
CHEMBL59080,1,-11.7,7
CHEMBL294091,1,-11.7,7
CHEMBL262245,1,-11.7,9
CHEMBL196252,1,-11.7,10
CHEMBL1881779,1,-11.7,15
CHEMBL329798,1,-11.7,8
CHEMBL559191,1,-11.7,15
CHEMBL499103,1,-11.7,9
CHEMBL2295879,1,-11.7,3
CHEMBL311697,1,-11.7,15
CHEMBL3330795,1,-11.7,4
CHEMBL411605,1,-11.7,13
CHEMBL2068904,1,-11.7,8
CHEMBL1325390,1,-11.7,6
CHEMBL1728934,1,-11.7,6
CHEMBL1979994,1,-11.7,12
CHEMBL3806271,1,-11.7,15
CHEMBL2425137,1,-11.7,7
CHEMBL1806664,1,-11.7,8
CHEMBL470327,1,-11.6,6
CHEMBL3318022,1,-11.6,6
CHEMBL1682605,1,-11.6,15
CHEMBL46061,1,-11.6,14
CHEMBL330749,1,-11.6,11
CHEMBL464229,1,-11.6,5
CHEMBL1876688,1,-11.6,4
CHEMBL256294,1,-11.6,13
CHEMBL1682598,1,-11.6,12
CHEMBL1159914,1,-11.6,16
CHEMBL197035,1,-11.6,9
CHEMBL491176,1,-11.6,0
CHEMBL3110201,1,-11.6,8
CHEMBL2029753,1,-11.6,15
CHEMBL280139,1,-11.6,9
CHEMBL417397,1,-11.6,7
CHEMBL516116,1,-11.6,7
CHEMBL2023935,1,-11.6,7
CHEMBL1229253,1,-11.6,15
CHEMBL234317,1,-11.6,9
CHEMBL309622,1,-11.6,8
CHEMBL1170848,1,-11.6,9
CHEMBL2059295,1,-11.6,3
CHEMBL96120,1,-11.6,10
CHEMBL1935603,1,-11.6,11
CHEMBL3679647,1,-11.6,4
CHEMBL499151,1,-11.6,12
CHEMBL3736293,1,-11.6,18
CHEMBL1923068,1,-11.6,4
CHEMBL1989727,1,-11.6,5
CHEMBL455342,1,-11.6,18
CHEMBL3676770,1,-11.6,7
CHEMBL570255,1,-11.6,3
CHEMBL496680,1,-11.6,4
CHEMBL1399656,1,-11.6,3
CHEMBL2311561,1,-11.6,13
CHEMBL104879,1,-11.6,10
CHEMBL1085472,1,-11.6,16
CHEMBL3244761,1,-11.6,8
CHEMBL168255,1,-11.6,9
CHEMBL4069108,1,-11.6,10
CHEMBL1779458,1,-11.6,9
CHEMBL389851,1,-11.6,10
CHEMBL3120854,1,-11.6,6
CHEMBL435608,1,-11.6,10
CHEMBL1084267,1,-11.6,6
CHEMBL2107759,1,-11.6,17
CHEMBL3594156,1,-11.6,20
CHEMBL509190,1,-11.6,6
CHEMBL419923,1,-11.6,12
CHEMBL1945732,1,-11.6,8
CHEMBL463170,1,-11.6,6
CHEMBL3989596,1,-11.6,9
CHEMBL1773609,1,-11.6,5
CHEMBL2057903,1,-11.6,24
CHEMBL1256539,1,-11.6,8
CHEMBL1159402,1,-11.6,6
CHEMBL197088,1,-11.6,10
CHEMBL2036489,1,-11.6,13
CHEMBL502187,1,-11.6,14
CHEMBL1275842,1,-11.6,10
CHEMBL499959,1,-11.6,9
CHEMBL575787,1,-11.6,7
CHEMBL1085941,1,-11.6,7
CHEMBL446770,1,-11.6,14
CHEMBL325885,1,-11.6,12
CHEMBL1077014,1,-11.6,12
CHEMBL2171206,1,-11.6,6
CHEMBL3542370,1,-11.5,4
CHEMBL405061,1,-11.5,11
CHEMBL509173,1,-11.5,17
CHEMBL507295,1,-11.5,10
CHEMBL257542,1,-11.5,15
CHEMBL1224009,1,-11.5,17
CHEMBL1761074,1,-11.5,7
CHEMBL1682591,1,-11.5,14
CHEMBL3350771,1,-11.5,9
CHEMBL479310,1,-11.5,9
CHEMBL1078643,1,-11.5,8
CHEMBL329205,1,-11.5,9
CHEMBL2324961,1,-11.5,16
CHEMBL497293,1,-11.5,7
CHEMBL2075004,1,-11.5,14
CHEMBL607882,1,-11.5,10
CHEMBL1094660,1,-11.5,18
CHEMBL465506,1,-11.5,6
CHEMBL575364,1,-11.5,8
CHEMBL430469,1,-11.5,12
CHEMBL520015,1,-11.5,0
CHEMBL1076763,1,-11.5,14
CHEMBL12659,1,-11.5,10
CHEMBL293808,1,-11.5,11
CHEMBL4100177,1,-11.5,6
CHEMBL233434,1,-11.5,11
CHEMBL3601871,1,-11.5,11
CHEMBL321868,1,-11.5,10
CHEMBL2111796,1,-11.5,5
CHEMBL1093535,1,-11.5,6
CHEMBL3986351,1,-11.5,9
CHEMBL2303987,1,-11.5,11
CHEMBL509744,1,-11.5,12
CHEMBL499535,1,-11.5,9
CHEMBL98885,1,-11.5,12
CHEMBL2374232,1,-11.5,9
CHEMBL1269438,1,-11.5,13
CHEMBL325891,1,-11.5,13
CHEMBL590344,1,-11.5,16
CHEMBL3601579,1,-11.5,14
CHEMBL3422764,1,-11.5,7
CHEMBL479247,1,-11.5,6
CHEMBL233697,1,-11.5,15
CHEMBL3409093,1,-11.5,4
CHEMBL3601569,1,-11.5,16
CHEMBL506146,1,-11.5,8
CHEMBL507484,1,-11.5,15
CHEMBL2092982,1,-11.5,12
CHEMBL578971,1,-11.5,17
CHEMBL1645590,1,-11.5,12
CHEMBL3110213,1,-11.5,11
CHEMBL2324973,1,-11.5,18
CHEMBL3184988,1,-11.5,8
CHEMBL408299,1,-11.5,14
CHEMBL487805,1,-11.5,4
CHEMBL474868,1,-11.5,9
CHEMBL304686,1,-11.5,4
CHEMBL1256546,1,-11.5,9
CHEMBL2374539,1,-11.5,4
CHEMBL1835969,1,-11.5,6
CHEMBL504222,1,-11.4,17
CHEMBL476076,1,-11.4,3
CHEMBL4091087,1,-11.4,16
CHEMBL3601873,1,-11.4,11
CHEMBL3397954,1,-11.4,4
CHEMBL1210513,1,-11.4,6
CHEMBL1288441,1,-11.4,12
CHEMBL398502,1,-11.4,4
CHEMBL88533,1,-11.4,8
CHEMBL3248005,1,-11.4,10
CHEMBL44489,1,-11.4,15
CHEMBL2335913,1,-11.4,8
CHEMBL354891,1,-11.4,15
CHEMBL4062766,1,-11.4,16
CHEMBL1980748,1,-11.4,4
CHEMBL499384,1,-11.4,14
CHEMBL463844,1,-11.4,8
CHEMBL3098188,1,-11.4,12
CHEMBL4094856,1,-11.4,6
CHEMBL115504,1,-11.4,6
CHEMBL522983,1,-11.4,3
CHEMBL3354671,1,-11.4,7
CHEMBL2011650,1,-11.4,2
CHEMBL1939394,1,-11.4,4
CHEMBL274483,1,-11.4,12
CHEMBL96697,1,-11.4,12
CHEMBL376851,1,-11.4,10
CHEMBL311663,1,-11.4,4
CHEMBL2208098,1,-11.4,4
CHEMBL1269440,1,-11.4,14
CHEMBL2068947,1,-11.4,7
CHEMBL117310,1,-11.4,8
CHEMBL191529,1,-11.4,3
CHEMBL1187472,1,-11.4,15
CHEMBL47610,1,-11.4,13
CHEMBL43483,1,-11.4,11
CHEMBL2068945,1,-11.4,7
CHEMBL1223839,1,-11.4,2
CHEMBL2377251,1,-11.4,1
CHEMBL557191,1,-11.4,15
CHEMBL21267,1,-11.4,8
CHEMBL2413871,1,-11.4,11
CHEMBL289114,1,-11.4,14
CHEMBL1076779,1,-11.4,10
CHEMBL1765443,1,-11.4,2
CHEMBL591073,1,-11.4,12
CHEMBL1085448,1,-11.4,3
CHEMBL401943,1,-11.4,8
CHEMBL510341,1,-11.4,15
CHEMBL4075054,1,-11.4,4
CHEMBL525172,1,-11.4,8
CHEMBL3354102,1,-11.4,13
CHEMBL3809997,1,-11.4,10
CHEMBL297453,1,-11.4,4
CHEMBL2332414,1,-11.4,22
CHEMBL95821,1,-11.4,11
CHEMBL2387713,1,-11.4,7
CHEMBL3706729,1,-11.4,7
CHEMBL267958,1,-11.4,7
CHEMBL4103309,1,-11.4,15
CHEMBL338002,1,-11.4,7
CHEMBL3786859,1,-11.4,6
CHEMBL2419617,1,-11.4,10
CHEMBL520546,1,-11.4,4
CHEMBL1565826,1,-11.4,1
CHEMBL417283,1,-11.4,9
CHEMBL1098561,1,-11.4,3
CHEMBL2070375,1,-11.4,10
CHEMBL2313055,1,-11.4,2
CHEMBL421647,1,-11.4,7
CHEMBL3354800,1,-11.4,7
CHEMBL515589,1,-11.4,9
CHEMBL151824,1,-11.4,12
CHEMBL1765328,1,-11.4,4
CHEMBL3527198,1,-11.4,8
CHEMBL500570,1,-11.4,13
CHEMBL1184904,1,-11.4,7
CHEMBL3594155,1,-11.4,20
CHEMBL1984199,1,-11.4,8
CHEMBL295843,1,-11.3,6
CHEMBL173260,1,-11.3,16
CHEMBL1275897,1,-11.3,10
CHEMBL1198965,1,-11.3,10
CHEMBL405496,1,-11.3,20
CHEMBL517682,1,-11.3,5
CHEMBL611830,1,-11.3,9
CHEMBL1813013,1,-11.3,8
CHEMBL462992,1,-11.3,4
CHEMBL1275888,1,-11.3,9
CHEMBL2235443,1,-11.3,4
CHEMBL1938472,1,-11.3,6
CHEMBL3606116,1,-11.3,14
CHEMBL1951299,1,-11.3,14
CHEMBL3109406,1,-11.3,17
CHEMBL3601868,1,-11.3,13
CHEMBL3648646,1,-11.3,9
CHEMBL2282026,1,-11.3,4
CHEMBL186823,1,-11.3,7
CHEMBL4112885,1,-11.3,7
CHEMBL2023364,1,-11.3,5
CHEMBL226427,1,-11.3,8
CHEMBL451413,1,-11.3,10
CHEMBL3759185,1,-11.3,3
CHEMBL33027,1,-11.3,4
CHEMBL1214872,1,-11.3,14
CHEMBL501741,1,-11.3,9
CHEMBL213597,1,-11.3,18
CHEMBL1962998,1,-11.3,13
CHEMBL3982321,1,-11.3,10
CHEMBL2071418,1,-11.3,13
CHEMBL1241239,1,-11.3,13
CHEMBL2036490,1,-11.3,13
CHEMBL316454,1,-11.3,12
CHEMBL1774290,1,-11.3,9
CHEMBL1876907,1,-11.3,9
CHEMBL445374,1,-11.3,4
CHEMBL1089049,1,-11.3,5
CHEMBL3298442,1,-11.3,4
CHEMBL431955,1,-11.3,9
CHEMBL3596226,1,-11.3,8
CHEMBL213551,1,-11.3,18
CHEMBL462034,1,-11.3,9
CHEMBL2259983,1,-11.3,4
CHEMBL450497,1,-11.3,15
CHEMBL151484,1,-11.3,12
CHEMBL131457,1,-11.3,10
CHEMBL3306850,1,-11.3,12
CHEMBL1874127,1,-11.3,4
CHEMBL551378,1,-11.3,9
CHEMBL504375,1,-11.3,9
CHEMBL295549,1,-11.3,15
CHEMBL3409740,1,-11.3,13
CHEMBL2357902,1,-11.3,7
CHEMBL1095061,1,-11.3,15
CHEMBL1091000,1,-11.3,13
CHEMBL50515,1,-11.3,12
CHEMBL1813014,1,-11.3,8
CHEMBL429209,1,-11.3,16
CHEMBL57504,1,-11.3,13
CHEMBL1313533,1,-11.3,1
CHEMBL575616,1,-11.3,7
CHEMBL7611,1,-11.3,7
CHEMBL1089840,1,-11.3,3
CHEMBL444923,1,-11.3,15
CHEMBL3104851,1,-11.3,1
CHEMBL233903,1,-11.3,10
CHEMBL3144046,1,-11.3,11
CHEMBL447713,1,-11.3,3
CHEMBL480855,1,-11.3,5
CHEMBL2057897,1,-11.3,23
CHEMBL1093282,1,-11.3,9
CHEMBL572997,1,-11.3,12
CHEMBL2296522,1,-11.3,15
CHEMBL520866,1,-11.3,3
CHEMBL2377252,1,-11.3,3
CHEMBL325551,1,-11.3,12
CHEMBL3597469,1,-11.3,9
CHEMBL444385,1,-11.3,8
CHEMBL2312739,1,-11.3,4
CHEMBL1813176,1,-11.3,8
CHEMBL2397734,1,-11.3,4
CHEMBL44344,1,-11.3,6
CHEMBL183689,1,-11.3,7
CHEMBL1572115,1,-11.2,4
CHEMBL3527197,1,-11.2,9
CHEMBL1973871,1,-11.2,9
CHEMBL1364260,1,-11.2,4
CHEMBL2208100,1,-11.2,4
CHEMBL435255,1,-11.2,10
CHEMBL1813175,1,-11.2,8
CHEMBL281354,1,-11.2,13
CHEMBL3910126,1,-11.2,2
CHEMBL324469,1,-11.2,4
CHEMBL487593,1,-11.2,8
CHEMBL1835402,1,-11.2,12
CHEMBL3526716,1,-11.2,8
CHEMBL518255,1,-11.2,4
CHEMBL452495,1,-11.2,10
CHEMBL326543,1,-11.2,12
CHEMBL1468796,1,-11.2,3
CHEMBL260805,1,-11.2,5
CHEMBL3350400,1,-11.2,11
CHEMBL1967033,1,-11.2,4
CHEMBL325877,1,-11.2,8
CHEMBL1269437,1,-11.2,12
CHEMBL299475,1,-11.2,9
CHEMBL335696,1,-11.2,10
CHEMBL1928369,1,-11.2,7
CHEMBL229069,1,-11.2,13
CHEMBL2007520,1,-11.2,9
CHEMBL1075911,1,-11.2,13
CHEMBL1165331,1,-11.2,3
CHEMBL3314495,1,-11.2,11
CHEMBL509880,1,-11.2,8
CHEMBL2115261,1,-11.2,8
CHEMBL518067,1,-11.2,8
CHEMBL428453,1,-11.2,6
CHEMBL1599224,1,-11.2,3
CHEMBL1651275,1,-11.2,5
CHEMBL191441,1,-11.2,5
CHEMBL239464,1,-11.2,11
CHEMBL332127,1,-11.2,16
CHEMBL4089074,1,-11.2,7
CHEMBL358139,1,-11.2,13
CHEMBL2311860,1,-11.2,9
CHEMBL373789,1,-11.2,18
CHEMBL2332677,1,-11.2,3
CHEMBL407716,1,-11.2,7
CHEMBL2377250,1,-11.2,1
CHEMBL329691,1,-11.2,16
CHEMBL117890,1,-11.2,10
CHEMBL3397952,1,-11.2,5
CHEMBL1774633,1,-11.2,14
CHEMBL3609097,1,-11.2,7
CHEMBL3608335,1,-11.2,9
CHEMBL2310935,1,-11.2,7
CHEMBL188731,1,-11.2,6
CHEMBL3236757,1,-11.2,12
CHEMBL3623648,1,-11.2,8
CHEMBL305307,1,-11.2,7
CHEMBL1256543,1,-11.2,10
CHEMBL1971431,1,-11.2,7
CHEMBL1806663,1,-11.2,11
CHEMBL91541,1,-11.2,8
CHEMBL1382201,1,-11.2,3
CHEMBL277667,1,-11.2,6
CHEMBL67430,1,-11.2,16
CHEMBL1090662,1,-11.2,10
CHEMBL1668281,1,-11.2,10
CHEMBL1627121,1,-11.2,12
CHEMBL520214,1,-11.2,5
CHEMBL2159050,1,-11.2,5
CHEMBL2146792,1,-11.2,4
CHEMBL95734,1,-11.2,17
CHEMBL1778155,1,-11.2,9
CHEMBL474596,1,-11.2,9
CHEMBL503997,1,-11.2,8
CHEMBL36327,1,-11.2,4
CHEMBL1877814,1,-11.2,8
CHEMBL125158,1,-11.2,6
CHEMBL3215407,1,-11.2,12
CHEMBL1790183,1,-11.2,7
CHEMBL229029,1,-11.2,4
CHEMBL3676685,1,-11.2,6
CHEMBL1094662,1,-11.2,18
CHEMBL1159449,1,-11.2,3
CHEMBL240874,1,-11.2,4
CHEMBL453538,1,-11.2,8
CHEMBL1990927,1,-11.2,11
CHEMBL2369695,1,-11.2,11
CHEMBL413925,1,-11.1,20
CHEMBL1097934,1,-11.1,4
CHEMBL290791,1,-11.1,4
CHEMBL556277,1,-11.1,5
CHEMBL1668166,1,-11.1,15
CHEMBL1975213,1,-11.1,3
CHEMBL1159648,1,-11.1,4
CHEMBL4116364,1,-11.1,14
CHEMBL1224889,1,-11.1,5
CHEMBL3608856,1,-11.1,8
CHEMBL3134107,1,-11.1,8
CHEMBL2103763,1,-11.1,3
CHEMBL1447301,1,-11.1,4
CHEMBL426806,1,-11.1,5
CHEMBL229451,1,-11.1,3
CHEMBL610350,1,-11.1,9
CHEMBL497893,1,-11.1,6
CHEMBL377385,1,-11.1,18
CHEMBL280881,1,-11.1,10
CHEMBL1209151,1,-11.1,3
CHEMBL1192115,1,-11.1,7
CHEMBL520637,1,-11.1,3
CHEMBL499104,1,-11.1,17
CHEMBL465266,1,-11.1,3
CHEMBL3109439,1,-11.1,3
CHEMBL2011649,1,-11.1,3
CHEMBL3248006,1,-11.1,6
CHEMBL1402028,1,-11.1,11
CHEMBL2368387,1,-11.1,7
CHEMBL2312738,1,-11.1,4
CHEMBL463511,1,-11.1,10
CHEMBL398270,1,-11.1,7
CHEMBL3341961,1,-11.1,12
CHEMBL1188668,1,-11.1,6
CHEMBL1172243,1,-11.1,8
CHEMBL1317931,1,-11.1,4
CHEMBL1817747,1,-11.1,18
CHEMBL413716,1,-11.1,21
CHEMBL3350768,1,-11.1,14
CHEMBL1784264,1,-11.1,5
CHEMBL454025,1,-11.1,14
CHEMBL594703,1,-11.1,14
CHEMBL3808529,1,-11.1,6
CHEMBL1272196,1,-11.1,5
CHEMBL451605,1,-11.1,8
CHEMBL4088244,1,-11.1,5
CHEMBL1508816,1,-11.1,5
CHEMBL442566,1,-11.1,7
CHEMBL3143220,1,-11.1,10
CHEMBL1945734,1,-11.1,3
CHEMBL3526455,1,-11.1,11
CHEMBL2029126,1,-11.1,17
CHEMBL2059858,1,-11.1,25
CHEMBL1791438,1,-11.1,11
CHEMBL1886292,1,-11.1,3
CHEMBL1437696,1,-11.1,3
CHEMBL1199220,1,-11.1,9
CHEMBL1221722,1,-11.1,4
CHEMBL3617994,1,-11.1,3
CHEMBL1222514,1,-11.1,20
CHEMBL3597470,1,-11.1,9
CHEMBL3397956,1,-11.1,8
CHEMBL3676774,1,-11.1,7
CHEMBL3983666,1,-11.1,7
CHEMBL572707,1,-11.1,8
CHEMBL250694,1,-11.1,4
CHEMBL193293,1,-11.1,21
CHEMBL1243035,1,-11.1,12
CHEMBL570982,1,-11.1,11
CHEMBL2058994,1,-11.1,11
CHEMBL467197,1,-11.1,4
CHEMBL421866,1,-11.1,9
CHEMBL486625,1,-11.1,4
CHEMBL287549,1,-11.1,22
CHEMBL2208051,1,-11.1,2
CHEMBL371724,1,-11.1,19
CHEMBL486017,1,-11.1,3
CHEMBL460126,1,-11.1,7
CHEMBL3338867,1,-11.1,3
CHEMBL3120853,1,-11.1,5
CHEMBL3134108,1,-11.1,8
CHEMBL511791,1,-11.1,6
CHEMBL1645375,1,-11.1,3
CHEMBL2115206,1,-11.1,13
CHEMBL2332674,1,-11.1,3
CHEMBL2151705,1,-11.1,25
CHEMBL1159406,1,-11.1,3
CHEMBL1357921,1,-11.0,3
CHEMBL1332209,1,-11.0,3
CHEMBL2311861,1,-11.0,9
CHEMBL3305877,1,-11.0,13
CHEMBL511453,1,-11.0,6
CHEMBL2316620,1,-11.0,10
CHEMBL2377247,1,-11.0,4
CHEMBL465185,1,-11.0,2
CHEMBL1958226,1,-11.0,8
CHEMBL274723,1,-11.0,12
CHEMBL465777,1,-11.0,6
CHEMBL2152489,1,-11.0,4
CHEMBL21096,1,-11.0,8
CHEMBL1475472,1,-11.0,7
CHEMBL2436933,1,-11.0,3
CHEMBL1777838,1,-11.0,29
CHEMBL1939064,1,-11.0,5
CHEMBL117284,1,-11.0,5
CHEMBL540152,1,-11.0,10
CHEMBL2058990,1,-11.0,24
CHEMBL4097078,1,-11.0,4
CHEMBL502234,1,-11.0,14
CHEMBL518888,1,-11.0,7
CHEMBL477893,1,-11.0,3
CHEMBL479908,1,-11.0,8
CHEMBL3330798,1,-11.0,5
CHEMBL4074300,1,-11.0,14
CHEMBL517516,1,-11.0,5
CHEMBL2087127,1,-11.0,6
CHEMBL3883582,1,-11.0,10
CHEMBL575149,1,-11.0,11
CHEMBL2377242,1,-11.0,3
CHEMBL1215831,1,-11.0,14
CHEMBL504515,1,-11.0,7
CHEMBL1159471,1,-11.0,4
CHEMBL468655,1,-11.0,10
CHEMBL3596386,1,-11.0,15
CHEMBL1208407,1,-11.0,12
CHEMBL2332114,1,-11.0,10
CHEMBL1077226,1,-11.0,7
CHEMBL2368873,1,-11.0,11
CHEMBL1778154,1,-11.0,9
CHEMBL22301,1,-11.0,9
CHEMBL1076758,1,-11.0,12
CHEMBL300004,1,-11.0,7
CHEMBL3092848,1,-11.0,4
CHEMBL1367976,1,-11.0,7
CHEMBL2368902,1,-11.0,11
CHEMBL493855,1,-11.0,8
CHEMBL4062068,1,-11.0,9
CHEMBL1230961,1,-11.0,6
CHEMBL3581347,1,-11.0,8
CHEMBL265781,1,-11.0,22
CHEMBL2431744,1,-11.0,19
CHEMBL283672,1,-11.0,7
CHEMBL1257438,1,-11.0,8
CHEMBL283511,1,-11.0,12
CHEMBL504012,1,-11.0,6
CHEMBL4065000,1,-11.0,11
CHEMBL1602917,1,-11.0,4
CHEMBL3121247,1,-11.0,7
CHEMBL331804,1,-11.0,10
CHEMBL240528,1,-11.0,3
CHEMBL2023731,1,-11.0,19
CHEMBL566961,1,-11.0,7
CHEMBL1258259,1,-11.0,8
CHEMBL1989999,1,-11.0,7
CHEMBL499145,1,-11.0,14
CHEMBL2377249,1,-11.0,1
CHEMBL2332679,1,-11.0,4
CHEMBL96164,1,-11.0,11
CHEMBL1939067,1,-11.0,5
CHEMBL563403,1,-11.0,6
CHEMBL4083169,1,-11.0,4
CHEMBL1215832,1,-11.0,14
CHEMBL458760,1,-11.0,6
CHEMBL250450,1,-11.0,4
CHEMBL282899,1,-11.0,21
CHEMBL1569106,1,-11.0,3
CHEMBL378564,1,-11.0,13
CHEMBL3397953,1,-11.0,5
CHEMBL1923078,1,-11.0,14
CHEMBL1098724,1,-11.0,4
CHEMBL340040,1,-11.0,5
CHEMBL1197952,1,-11.0,4
CHEMBL508039,1,-11.0,10
CHEMBL575518,1,-11.0,12
CHEMBL251254,1,-11.0,4
CHEMBL1939066,1,-11.0,4
CHEMBL513155,1,-11.0,7
CHEMBL550666,1,-11.0,3
CHEMBL2304202,1,-11.0,7
CHEMBL1812071,1,-11.0,19
CHEMBL3325485,1,-11.0,6
CHEMBL368805,1,-11.0,6
CHEMBL1817740,1,-11.0,18
CHEMBL552565,1,-11.0,10
CHEMBL116679,1,-11.0,10
CHEMBL583993,1,-11.0,11
CHEMBL487417,1,-11.0,3
CHEMBL301375,1,-10.9,8
CHEMBL3104859,1,-10.9,8
CHEMBL2057465,1,-10.9,13
CHEMBL3409744,1,-10.9,13
CHEMBL3109438,1,-10.9,4
CHEMBL3142347,1,-10.9,25
CHEMBL487014,1,-10.9,7
CHEMBL470049,1,-10.9,5
CHEMBL3906746,1,-10.9,11
CHEMBL3800233,1,-10.9,10
CHEMBL507245,1,-10.9,16
CHEMBL1682701,1,-10.9,16
CHEMBL332068,1,-10.9,18
CHEMBL1927964,1,-10.9,13
CHEMBL4108780,1,-10.9,5
CHEMBL277011,1,-10.9,7
CHEMBL448919,1,-10.9,3
CHEMBL416286,1,-10.9,12
CHEMBL354463,1,-10.9,10
CHEMBL286657,1,-10.9,8
CHEMBL501599,1,-10.9,16
CHEMBL3104877,1,-10.9,2
CHEMBL464879,1,-10.9,9
CHEMBL465565,1,-10.9,16
CHEMBL1159647,1,-10.9,4
CHEMBL3526268,1,-10.9,19
CHEMBL1928406,1,-10.9,9
CHEMBL504292,1,-10.9,12
CHEMBL367561,1,-10.9,10
CHEMBL2316696,1,-10.9,21
CHEMBL608764,1,-10.9,8
CHEMBL1951302,1,-10.9,14
CHEMBL3706710,1,-10.9,11
CHEMBL3828046,1,-10.9,14
CHEMBL1476892,1,-10.9,10
CHEMBL442846,1,-10.9,9
CHEMBL1454040,1,-10.9,5
CHEMBL274876,1,-10.9,5
CHEMBL2337121,1,-10.9,12
CHEMBL2059080,1,-10.9,5
CHEMBL3187373,1,-10.9,12
CHEMBL500228,1,-10.9,21
CHEMBL286316,1,-10.9,22
CHEMBL427715,1,-10.9,5
CHEMBL434218,1,-10.9,19
CHEMBL1094664,1,-10.9,18
CHEMBL467953,1,-10.9,10
CHEMBL1940968,1,-10.9,14
CHEMBL1082561,1,-10.9,12
CHEMBL3318858,1,-10.9,7
CHEMBL3215335,1,-10.9,13
CHEMBL1159621,1,-10.9,9
CHEMBL4098691,1,-10.9,4
CHEMBL3589199,1,-10.9,5
CHEMBL3747599,1,-10.9,4
CHEMBL1223840,1,-10.9,2
CHEMBL128951,1,-10.9,4
CHEMBL283766,1,-10.9,8
CHEMBL469654,1,-10.9,4
CHEMBL2041573,1,-10.9,11
CHEMBL364552,1,-10.9,15
CHEMBL8553,1,-10.9,8
CHEMBL2004550,1,-10.9,8
CHEMBL4090955,1,-10.9,7
CHEMBL477358,1,-10.9,7
